account_id,month,active_days,workflows_run,workflows_errored,seats_used,support_tickets,support_ticket_category
acc_000527,2023-11-01,14,1227,75,6,0,none
acc_000527,2023-12-01,15,1177,87,9,0,none
acc_000527,2024-01-01,16,1174,67,4,0,none
acc_000527,2024-02-01,26,1230,475,13,0,none
acc_000527,2024-03-01,17,1158,49,14,0,none
acc_000527,2024-04-01,22,1246,117,8,0,none
acc_000527,2024-05-01,16,1217,150,13,0,none
acc_000527,2024-05-01,15,1230,257,12,0,none
acc_000527,2024-06-01,14,1223,71,10,0,none
acc_000528,2023-05-01,5,117,12,2,1,product
acc_000528,2023-06-01,8,128,21,1,0,none
acc_000528,2023-07-01,7,127,13,1,0,none
acc_000528,2023-08-01,13,118,35,3,0,none
acc_000528,2023-09-01,8,120,19,1,1,product
acc_000528,2023-10-01,11,112,17,1,0,none
acc_000528,2023-11-01,5,126,16,2,1,billing
acc_000528,2023-12-01,5,110,12,1,0,none
acc_000528,2024-01-01,11,131,11,2,0,none
acc_000528,2024-02-01,6,111,17,1,0,none
acc_000528,2024-03-01,5,103,8,2,0,none
acc_000528,2024-04-01,8,109,7,1,1,product
acc_000528,2024-05-01,11,122,16,1,0,none
acc_000528,2024-05-01,9,106,3,3,0,none
acc_000528,2024-06-01,11,121,9,3,0,none
acc_000529,2023-05-01,6,495,64,3,1,billing
acc_000529,2023-06-01,2,246,42,2,0,none
acc_000529,2023-07-01,4,264,42,4,0,none
acc_000529,2023-08-01,12,482,9,7,0,none
acc_000529,2023-09-01,10,488,4,6,0,none
acc_000529,2023-10-01,5,476,11,3,0,none
acc_000529,2023-11-01,5,488,53,2,0,none
acc_000529,2023-12-01,7,444,121,3,0,none
acc_000529,2024-01-01,7,481,17,7,0,none
acc_000529,2024-02-01,7,508,30,4,0,none
acc_000529,2024-03-01,6,474,21,3,1,billing
acc_000529,2024-04-01,9,494,12,5,0,none
acc_000529,2024-05-01,2,463,43,3,1,integration
acc_000529,2024-05-01,5,485,96,4,0,none
acc_000529,2024-06-01,6,470,17,1,1,product
acc_000530,2023-11-01,27,4961,1663,25,1,billing
acc_000530,2023-12-01,24,4849,275,30,0,none
acc_000530,2024-01-01,27,4958,318,19,0,none
acc_000530,2024-02-01,28,4942,447,22,0,none
acc_000530,2024-03-01,21,5034,383,21,1,billing
acc_000530,2024-04-01,28,4949,360,29,0,none
acc_000530,2024-05-01,28,5138,425,30,0,none
acc_000530,2024-05-01,26,4970,318,19,0,none
acc_000530,2024-06-01,21,4929,873,29,0,none
acc_000531,2024-02-01,10,181,27,2,0,none
acc_000531,2024-03-01,12,210,17,3,0,none
acc_000531,2024-04-01,10,181,7,2,0,none
acc_000531,2024-05-01,10,204,28,1,0,none
acc_000531,2024-05-01,9,204,6,1,1,integration
acc_000531,2024-06-01,10,193,5,1,0,none
acc_000532,2023-05-01,18,209,4,2,0,none
acc_000532,2023-06-01,13,235,3,1,0,none
acc_000532,2023-07-01,12,209,11,1,0,none
acc_000532,2023-08-01,13,202,6,1,0,none
acc_000532,2023-09-01,15,191,8,1,0,none
acc_000532,2023-10-01,9,197,1,1,0,none
acc_000532,2023-11-01,14,195,8,1,0,none
acc_000532,2023-12-01,14,205,5,3,0,none
acc_000532,2024-01-01,7,184,18,3,0,none
acc_000532,2024-02-01,17,191,8,3,0,none
acc_000532,2024-03-01,9,222,5,2,0,none
acc_000532,2024-04-01,21,202,13,3,0,none
acc_000532,2024-05-01,8,191,9,1,0,none
acc_000532,2024-05-01,14,193,3,2,0,none
acc_000532,2024-06-01,14,183,11,1,0,none
acc_000533,2024-05-01,6,135,17,1,0,billing
acc_000533,2024-06-01,7,125,12,2,0,none
acc_000534,2024-01-01,15,936,262,6,0,none
acc_000534,2024-02-01,9,921,65,6,0,none
acc_000534,2024-03-01,13,945,52,4,0,none
acc_000534,2024-04-01,15,932,133,10,0,none
acc_000534,2024-05-01,15,901,61,5,0,none
acc_000534,2024-05-01,14,934,92,6,0,none
acc_000534,2024-06-01,14,929,35,9,0,none
acc_000535,2023-12-01,4,139,27,2,0,none
acc_000535,2024-01-01,7,126,5,1,0,none
acc_000535,2024-02-01,9,135,13,2,1,integration
acc_000535,2024-03-01,9,135,9,1,0,none
acc_000535,2024-04-01,13,122,8,2,0,none
acc_000535,2024-05-01,5,132,3,1,0,none
acc_000535,2024-05-01,9,126,14,2,0,none
acc_000535,2024-06-01,11,133,8,1,0,none
acc_000536,2023-08-01,19,4012,1142,23,1,integration
acc_000536,2023-09-01,19,3881,293,24,0,none
acc_000536,2023-10-01,15,3996,381,16,0,none
acc_000536,2023-11-01,13,3954,375,23,0,none
acc_000536,2023-12-01,20,3962,199,29,0,none
acc_000536,2024-01-01,19,4001,237,21,0,none
acc_000536,2024-02-01,22,3997,368,13,0,none
acc_000536,2024-03-01,16,4062,106,12,0,none
acc_000536,2024-04-01,12,3990,457,12,0,none
acc_000536,2024-05-01,17,4072,295,12,0,none
acc_000536,2024-05-01,15,4117,424,30,0,none
acc_000536,2024-06-01,20,4026,454,14,0,none
acc_000537,2024-01-01,17,1219,292,10,0,none
acc_000537,2024-02-01,14,1133,65,3,0,none
acc_000537,2024-03-01,12,1191,79,8,0,none
acc_000537,2024-04-01,27,1177,111,13,0,none
acc_000537,2024-05-01,19,1194,79,7,0,none
acc_000537,2024-05-01,10,1195,68,14,1,product
acc_000537,2024-06-01,13,1216,10,4,0,none
acc_000538,2023-05-01,21,1186,104,14,0,none
acc_000538,2023-06-01,25,1206,61,10,0,none
acc_000538,2023-07-01,25,1172,55,12,0,none
acc_000538,2023-08-01,19,1178,41,11,0,none
acc_000538,2023-09-01,17,1224,39,8,1,product
acc_000538,2023-10-01,17,1154,84,8,0,none
acc_000538,2023-11-01,15,1198,59,3,0,none
acc_000538,2023-12-01,12,1194,80,10,0,none
acc_000538,2024-01-01,26,1172,77,8,1,product
acc_000538,2024-02-01,21,1170,89,14,0,none
acc_000538,2024-03-01,18,1234,70,3,0,none
acc_000538,2024-04-01,15,1177,171,10,0,none
acc_000538,2024-05-01,24,1201,90,7,0,none
acc_000538,2024-05-01,19,1256,78,9,0,none
acc_000538,2024-06-01,19,1192,59,9,0,none
acc_000539,2024-02-01,12,715,115,5,0,billing
acc_000539,2024-03-01,16,771,196,7,0,none
acc_000539,2024-04-01,14,720,113,2,0,none
acc_000539,2024-05-01,10,758,84,2,0,none
acc_000539,2024-05-01,12,757,182,6,0,none
acc_000539,2024-06-01,14,737,3,5,0,none
acc_000540,2024-05-01,11,3045,140,9,0,none
acc_000540,2024-05-01,21,3029,280,18,0,none
acc_000540,2024-06-01,21,3008,161,14,0,none
acc_000541,2023-05-01,9,108,5,1,1,billing
acc_000541,2023-06-01,9,128,13,1,0,none
acc_000541,2023-07-01,9,109,20,1,0,none
acc_000541,2023-08-01,4,147,6,1,1,billing
acc_000541,2023-09-01,4,133,14,1,0,none
acc_000541,2023-10-01,5,119,6,1,1,integration
acc_000541,2023-11-01,14,114,9,1,0,none
acc_000541,2023-12-01,5,111,10,1,0,none
acc_000541,2024-01-01,4,113,4,1,1,product
acc_000541,2024-02-01,7,111,23,2,0,none
acc_000541,2024-03-01,13,113,16,1,0,none
acc_000541,2024-04-01,7,107,10,2,0,none
acc_000541,2024-05-01,5,118,6,2,0,none
acc_000541,2024-05-01,9,113,2,2,0,none
acc_000541,2024-06-01,9,140,4,1,0,none
acc_000542,2024-03-01,18,1164,66,4,1,product
acc_000542,2024-04-01,16,1220,75,8,0,none
acc_000542,2024-05-01,20,1196,109,15,0,none
acc_000542,2024-05-01,26,1225,92,5,0,none
acc_000542,2024-06-01,14,1178,165,10,0,none
acc_000543,2024-06-01,22,966,32,3,1,integration
acc_000544,2024-01-01,17,1011,37,7,0,none
acc_000544,2024-02-01,8,961,91,9,0,none
acc_000544,2024-03-01,14,984,13,12,0,none
acc_000544,2024-04-01,12,965,125,3,0,none
acc_000544,2024-05-01,14,931,161,10,0,none
acc_000544,2024-05-01,8,968,64,11,1,integration
acc_000544,2024-06-01,11,998,41,7,0,none
acc_000545,2023-07-01,8,91,24,1,1,integration
acc_000545,2023-08-01,2,36,2,1,0,none
acc_000545,2023-09-01,1,54,3,1,0,none
acc_000545,2023-10-01,4,81,10,1,0,none
acc_000545,2023-11-01,7,90,12,1,0,none
acc_000545,2023-12-01,4,85,4,1,0,none
acc_000545,2024-01-01,4,82,14,1,1,integration
acc_000545,2024-02-01,3,78,8,1,0,none
acc_000545,2024-03-01,4,72,14,1,0,none
acc_000545,2024-04-01,4,73,3,1,0,none
acc_000545,2024-05-01,3,81,13,2,0,none
acc_000545,2024-05-01,3,76,10,1,0,none
acc_000545,2024-06-01,3,67,14,1,0,none
acc_000546,2024-02-01,5,77,16,1,0,none
acc_000546,2024-03-01,2,49,4,1,0,none
acc_000546,2024-04-01,1,34,1,2,0,none
acc_000546,2024-05-01,2,79,5,1,0,none
acc_000546,2024-05-01,7,62,2,1,1,integration
acc_000546,2024-06-01,3,58,5,1,0,none
acc_000547,2024-05-01,7,149,4,1,0,billing
acc_000547,2024-06-01,11,163,7,2,0,none
acc_000548,2023-11-01,26,4931,586,18,0,none
acc_000548,2023-12-01,22,5031,1091,30,0,none
acc_000548,2024-01-01,20,5090,276,16,1,product
acc_000548,2024-02-01,24,5085,304,21,0,none
acc_000548,2024-03-01,20,4945,594,28,0,none
acc_000548,2024-04-01,28,5015,139,33,1,integration
acc_000548,2024-05-01,18,4965,194,29,0,none
acc_000548,2024-05-01,28,5035,194,33,0,none
acc_000548,2024-06-01,28,4911,100,26,0,none
acc_000549,2024-06-01,7,168,17,2,0,none
acc_000550,2023-07-01,3,117,28,1,1,product
acc_000550,2023-08-01,7,129,3,1,0,none
acc_000550,2023-09-01,9,127,27,1,0,none
acc_000550,2023-10-01,7,139,3,2,0,none
acc_000550,2023-11-01,4,118,9,3,0,none
acc_000550,2023-12-01,8,108,5,1,0,none
acc_000550,2024-01-01,10,119,12,1,0,none
acc_000550,2024-02-01,6,112,9,1,0,none
acc_000550,2024-03-01,7,130,8,1,0,none
acc_000550,2024-04-01,5,109,10,1,0,none
acc_000550,2024-05-01,12,125,8,1,0,none
acc_000550,2024-05-01,8,137,8,1,0,none
acc_000550,2024-06-01,5,116,13,1,0,none
acc_000551,2023-10-01,20,1177,298,6,0,none
acc_000551,2023-11-01,19,1191,265,6,0,none
acc_000551,2023-12-01,15,1144,93,11,0,none
acc_000551,2024-01-01,18,1218,557,9,0,none
acc_000551,2024-02-01,21,1168,230,9,0,none
acc_000551,2024-03-01,22,1235,199,7,0,none
acc_000551,2024-04-01,24,1202,188,9,0,none
acc_000551,2024-05-01,23,1176,145,8,0,none
acc_000551,2024-05-01,12,1115,192,12,0,none
acc_000551,2024-06-01,23,1214,71,11,0,none
acc_000552,2023-08-01,6,128,34,1,0,none
acc_000552,2023-09-01,9,97,2,2,1,product
acc_000552,2023-10-01,9,124,10,1,1,product
acc_000552,2023-11-01,6,152,17,1,0,none
acc_000552,2023-12-01,11,118,3,2,0,none
acc_000552,2024-01-01,5,115,14,1,0,none
acc_000552,2024-02-01,6,153,30,3,0,none
acc_000552,2024-03-01,3,112,5,1,0,none
acc_000552,2024-04-01,8,128,10,1,0,none
acc_000552,2024-05-01,8,136,30,1,0,none
acc_000552,2024-05-01,5,118,17,1,0,none
acc_000552,2024-06-01,6,132,10,2,0,none
acc_000553,2023-05-01,11,162,24,1,0,none
acc_000553,2023-06-01,13,164,10,1,0,none
acc_000553,2023-07-01,6,151,21,2,0,none
acc_000553,2023-08-01,7,192,25,2,0,none
acc_000553,2023-09-01,14,156,5,3,0,none
acc_000553,2023-10-01,8,155,9,1,0,none
acc_000553,2023-11-01,8,176,10,1,0,none
acc_000553,2023-12-01,12,154,12,1,0,none
acc_000553,2024-01-01,7,146,16,1,0,none
acc_000553,2024-02-01,7,156,3,1,1,product
acc_000553,2024-03-01,11,158,7,2,0,none
acc_000553,2024-04-01,9,169,9,1,0,none
acc_000553,2024-05-01,12,164,12,1,0,none
acc_000553,2024-05-01,10,145,10,1,0,none
acc_000553,2024-06-01,10,139,16,1,0,none
acc_000554,2023-08-01,13,958,14,8,0,none
acc_000554,2023-09-01,16,978,82,8,0,none
acc_000554,2023-10-01,17,954,33,6,0,none
acc_000554,2023-11-01,16,970,234,5,1,integration
acc_000554,2023-12-01,15,1010,66,9,0,none
acc_000554,2024-01-01,19,972,158,7,0,none
acc_000554,2024-02-01,14,992,65,7,0,none
acc_000554,2024-03-01,15,1018,73,6,0,none
acc_000554,2024-04-01,12,899,117,10,0,none
acc_000554,2024-05-01,15,916,211,13,0,none
acc_000554,2024-05-01,11,949,127,10,0,none
acc_000554,2024-06-01,20,1007,69,10,1,integration
acc_000555,2024-04-01,13,1015,293,8,0,none
acc_000555,2024-05-01,16,983,93,8,0,none
acc_000555,2024-05-01,16,972,35,6,0,none
acc_000555,2024-06-01,15,975,69,5,0,none
acc_000556,2024-05-01,8,134,16,1,1,product
acc_000556,2024-06-01,3,110,11,1,0,none
acc_000557,2023-12-01,11,751,71,3,1,billing
acc_000557,2024-01-01,13,736,177,2,0,none
acc_000557,2024-02-01,15,728,24,7,0,none
acc_000557,2024-03-01,9,714,27,5,0,none
acc_000557,2024-04-01,10,705,184,5,0,none
acc_000557,2024-05-01,8,720,67,5,0,none
acc_000557,2024-05-01,11,753,49,5,0,none
acc_000557,2024-06-01,9,688,40,4,0,none
acc_000558,2023-12-01,15,979,21,8,0,none
acc_000558,2024-01-01,9,937,34,11,0,none
acc_000558,2024-02-01,16,959,146,10,0,none
acc_000558,2024-03-01,17,1011,234,5,1,product
acc_000558,2024-04-01,19,969,59,12,0,none
acc_000558,2024-05-01,23,966,49,8,0,none
acc_000558,2024-05-01,14,982,132,7,0,none
acc_000558,2024-06-01,19,963,101,7,0,none
acc_000559,2024-02-01,6,536,67,3,0,none
acc_000559,2024-03-01,4,255,7,4,0,none
acc_000559,2024-04-01,6,249,10,5,1,product
acc_000559,2024-05-01,6,503,61,3,0,none
acc_000559,2024-05-01,8,514,43,2,0,none
acc_000559,2024-06-01,3,481,139,4,0,none
acc_000560,2023-06-01,18,4150,899,19,0,none
acc_000560,2023-07-01,15,3977,457,22,0,none
acc_000560,2023-08-01,16,4034,992,22,0,none
acc_000560,2023-09-01,19,3980,546,22,0,none
acc_000560,2023-10-01,22,3965,610,16,1,product
acc_000560,2023-11-01,19,3972,613,23,1,product
acc_000560,2023-12-01,18,4126,513,15,0,none
acc_000560,2024-01-01,19,3983,724,19,0,none
acc_000560,2024-02-01,16,3985,308,23,0,none
acc_000560,2024-03-01,20,4013,151,18,0,none
acc_000560,2024-04-01,23,4067,533,22,0,none
acc_000560,2024-05-01,21,3909,64,19,0,none
acc_000560,2024-05-01,20,3971,359,21,0,none
acc_000560,2024-06-01,23,3924,155,12,0,none
acc_000561,2023-05-01,20,3933,603,20,1,integration
acc_000561,2023-06-01,18,4146,149,18,0,none
acc_000561,2023-07-01,28,3982,298,21,0,none
acc_000561,2023-08-01,19,4036,136,19,0,none
acc_000561,2023-09-01,17,4016,355,19,0,none
acc_000561,2023-10-01,16,3882,78,14,0,none
acc_000561,2023-11-01,19,3988,293,22,0,none
acc_000561,2023-12-01,28,4066,55,16,0,none
acc_000561,2024-01-01,16,3952,324,25,0,none
acc_000561,2024-02-01,13,3953,154,19,0,none
acc_000561,2024-03-01,14,3912,703,9,0,none
acc_000561,2024-04-01,26,4132,298,21,1,integration
acc_000561,2024-05-01,12,4015,18,18,0,none
acc_000561,2024-05-01,21,3917,114,19,0,none
acc_000561,2024-06-01,23,3965,270,20,0,none
acc_000562,2023-05-01,22,5005,79,24,0,none
acc_000562,2023-06-01,26,4985,277,27,0,none
acc_000562,2023-07-01,28,5137,750,15,0,none
acc_000562,2023-08-01,28,4924,90,17,0,none
acc_000562,2023-09-01,22,5044,262,24,0,none
acc_000562,2023-10-01,28,5009,190,23,0,none
acc_000562,2023-11-01,27,4992,407,18,0,none
acc_000562,2023-12-01,21,4804,277,26,0,none
acc_000562,2024-01-01,28,5006,749,37,0,none
acc_000562,2024-02-01,28,5036,323,25,0,none
acc_000562,2024-03-01,16,5019,395,22,0,none
acc_000562,2024-04-01,19,5068,262,28,1,billing
acc_000562,2024-05-01,28,5017,169,23,0,none
acc_000562,2024-05-01,28,4984,578,20,0,none
acc_000562,2024-06-01,28,5103,219,28,0,none
acc_000563,2024-02-01,3,130,14,1,0,none
acc_000563,2024-03-01,10,129,10,2,0,none
acc_000563,2024-04-01,6,136,11,1,0,none
acc_000563,2024-05-01,6,115,10,1,0,none
acc_000563,2024-05-01,5,129,15,1,0,none
acc_000563,2024-06-01,10,113,7,1,0,none
acc_000564,2024-02-01,28,5054,572,30,0,none
acc_000564,2024-03-01,20,4956,190,20,0,none
acc_000564,2024-04-01,28,5056,329,24,0,none
acc_000564,2024-05-01,28,5104,482,23,0,none
acc_000564,2024-05-01,17,5083,197,27,0,none
acc_000564,2024-06-01,17,5040,71,22,0,none
acc_000565,2023-09-01,20,1228,224,7,0,none
acc_000565,2023-10-01,18,1207,175,12,0,none
acc_000565,2023-11-01,21,1184,204,4,0,none
acc_000565,2023-12-01,27,1194,380,6,0,none
acc_000565,2024-01-01,20,1177,262,7,0,none
acc_000565,2024-02-01,20,1245,42,7,0,none
acc_000565,2024-03-01,18,1250,285,11,0,none
acc_000565,2024-04-01,15,1268,433,5,0,none
acc_000565,2024-05-01,13,1265,14,9,0,none
acc_000565,2024-05-01,19,1174,116,9,0,none
acc_000565,2024-06-01,16,1228,176,10,0,none
acc_000566,2023-07-01,16,194,11,1,0,none
acc_000566,2023-08-01,15,202,13,2,0,none
acc_000566,2023-09-01,20,214,13,1,1,product
acc_000566,2023-10-01,8,184,10,3,1,integration
acc_000566,2023-11-01,11,199,9,3,0,none
acc_000566,2023-12-01,13,192,33,1,0,none
acc_000566,2024-01-01,15,191,22,2,0,none
acc_000566,2024-02-01,14,202,16,1,0,none
acc_000566,2024-03-01,10,194,9,3,1,integration
acc_000566,2024-04-01,11,176,16,1,0,none
acc_000566,2024-05-01,12,187,6,1,0,none
acc_000566,2024-05-01,15,212,17,1,0,none
acc_000566,2024-06-01,11,189,11,1,0,none
acc_000567,2023-05-01,10,165,50,3,0,none
acc_000567,2023-06-01,11,156,16,3,0,none
acc_000567,2023-07-01,8,145,14,1,0,none
acc_000567,2023-08-01,8,172,17,2,0,none
acc_000567,2023-09-01,9,162,5,1,0,none
acc_000567,2023-10-01,17,162,9,1,0,none
acc_000567,2023-11-01,9,153,6,1,0,none
acc_000567,2023-12-01,4,173,6,3,0,none
acc_000567,2024-01-01,12,145,8,1,0,none
acc_000567,2024-02-01,11,151,11,1,0,none
acc_000567,2024-03-01,9,146,21,1,0,none
acc_000567,2024-04-01,9,174,11,3,0,none
acc_000567,2024-05-01,5,196,29,2,0,none
acc_000567,2024-05-01,11,130,12,1,0,none
acc_000567,2024-06-01,9,144,20,2,0,none
acc_000568,2023-09-01,13,110,32,2,0,none
acc_000568,2023-10-01,5,113,10,1,1,product
acc_000568,2023-11-01,10,135,9,1,0,none
acc_000568,2023-12-01,9,125,10,1,0,none
acc_000568,2024-01-01,5,129,18,3,0,none
acc_000568,2024-02-01,6,119,16,1,0,none
acc_000568,2024-03-01,5,137,32,1,0,none
acc_000568,2024-04-01,5,113,10,3,0,none
acc_000568,2024-05-01,3,145,15,1,0,none
acc_000568,2024-05-01,12,119,13,2,0,none
acc_000568,2024-06-01,6,111,8,1,0,none
acc_000569,2024-01-01,8,115,42,1,1,product
acc_000569,2024-02-01,8,144,12,1,0,none
acc_000569,2024-03-01,11,127,4,1,0,none
acc_000569,2024-04-01,5,123,11,1,0,none
acc_000569,2024-05-01,13,110,5,1,0,none
acc_000569,2024-05-01,10,118,1,2,0,none
acc_000569,2024-06-01,7,125,4,2,0,none
acc_000570,2023-05-01,16,2961,624,11,0,none
acc_000570,2023-06-01,20,2870,579,14,0,none
acc_000570,2023-07-01,11,2924,171,20,0,none
acc_000570,2023-08-01,10,2936,1036,20,0,none
acc_000570,2023-09-01,17,3158,253,12,0,none
acc_000570,2023-10-01,16,2914,246,14,0,none
acc_000570,2023-11-01,13,2980,57,9,0,none
acc_000570,2023-12-01,13,3017,422,10,0,none
acc_000570,2024-01-01,22,3012,172,10,0,none
acc_000570,2024-02-01,15,2904,668,18,0,none
acc_000570,2024-03-01,19,2941,540,14,0,none
acc_000570,2024-04-01,19,2929,216,9,0,none
acc_000570,2024-05-01,16,2976,231,12,0,none
acc_000570,2024-05-01,22,2946,62,19,1,billing
acc_000570,2024-06-01,20,3096,290,11,0,none
acc_000571,2023-05-01,7,111,13,1,0,none
acc_000571,2023-06-01,9,119,14,1,0,none
acc_000571,2023-07-01,5,130,7,1,0,none
acc_000571,2023-08-01,6,123,0,1,0,none
acc_000571,2023-09-01,4,107,3,1,0,none
acc_000571,2023-10-01,9,124,3,3,0,none
acc_000571,2023-11-01,5,98,7,1,0,none
acc_000571,2023-12-01,9,125,7,2,0,none
acc_000571,2024-01-01,9,128,4,1,0,none
acc_000571,2024-02-01,10,116,9,1,0,none
acc_000571,2024-03-01,7,116,1,3,0,none
acc_000571,2024-04-01,9,108,7,1,0,none
acc_000571,2024-05-01,2,106,3,2,0,none
acc_000571,2024-05-01,9,127,13,1,0,none
acc_000571,2024-06-01,9,128,6,1,1,integration
acc_000572,2023-05-01,11,716,314,5,0,none
acc_000572,2023-06-01,12,693,26,9,0,none
acc_000572,2023-07-01,7,688,179,5,0,none
acc_000572,2023-08-01,11,711,56,2,0,none
acc_000572,2023-09-01,8,744,151,7,0,none
acc_000572,2023-10-01,4,757,172,7,0,none
acc_000572,2023-11-01,13,753,76,6,0,none
acc_000572,2023-12-01,13,753,58,8,0,none
acc_000572,2024-01-01,11,746,133,8,1,product
acc_000572,2024-02-01,12,720,34,7,0,none
acc_000572,2024-03-01,10,738,7,3,0,none
acc_000572,2024-04-01,10,707,57,7,0,none
acc_000572,2024-05-01,14,759,28,6,0,none
acc_000572,2024-05-01,14,751,46,8,0,none
acc_000572,2024-06-01,13,727,120,4,1,product
acc_000573,2024-05-01,8,721,79,5,0,none
acc_000573,2024-06-01,18,718,67,7,0,none
acc_000574,2023-05-01,10,124,30,1,0,none
acc_000574,2023-06-01,5,123,8,1,0,none
acc_000574,2023-07-01,11,119,11,2,0,none
acc_000574,2023-08-01,8,113,2,2,0,none
acc_000574,2023-09-01,5,109,4,1,0,none
acc_000574,2023-10-01,5,110,17,1,0,none
acc_000574,2023-11-01,8,124,21,1,0,none
acc_000574,2023-12-01,8,115,19,1,0,none
acc_000574,2024-01-01,9,117,55,1,0,none
acc_000574,2024-02-01,5,130,19,2,1,product
acc_000574,2024-03-01,6,101,22,1,0,none
acc_000574,2024-04-01,5,135,7,1,1,billing
acc_000574,2024-05-01,8,118,10,1,0,none
acc_000574,2024-05-01,5,141,6,2,0,none
acc_000574,2024-06-01,8,118,24,1,0,none
acc_000575,2024-01-01,13,111,16,1,0,none
acc_000575,2024-02-01,6,117,16,1,1,billing
acc_000575,2024-03-01,4,123,2,3,0,none
acc_000575,2024-04-01,4,142,6,1,0,none
acc_000575,2024-05-01,6,133,3,1,1,integration
acc_000575,2024-05-01,4,117,13,1,0,none
acc_000575,2024-06-01,9,127,0,1,0,none
acc_000576,2023-05-01,11,702,83,4,0,none
acc_000576,2023-06-01,6,695,72,5,1,integration
acc_000576,2023-07-01,11,714,20,5,0,none
acc_000576,2023-08-01,11,711,25,9,0,none
acc_000576,2023-09-01,12,715,67,4,1,product
acc_000576,2023-10-01,10,730,13,8,0,none
acc_000576,2023-11-01,10,700,48,4,0,none
acc_000576,2023-12-01,5,752,64,5,0,none
acc_000576,2024-01-01,9,732,69,6,0,none
acc_000576,2024-02-01,6,726,91,4,0,none
acc_000576,2024-03-01,15,734,112,5,0,none
acc_000576,2024-04-01,9,714,79,8,0,none
acc_000576,2024-05-01,13,754,70,3,1,product
acc_000576,2024-05-01,10,688,55,6,0,none
acc_000576,2024-06-01,13,743,62,3,0,none
acc_000577,2024-04-01,7,138,49,2,0,none
acc_000577,2024-05-01,7,115,9,2,1,product
acc_000577,2024-05-01,8,113,12,1,0,none
acc_000577,2024-06-01,8,142,7,1,0,none
acc_000578,2024-06-01,16,903,167,5,0,none
acc_000579,2023-10-01,11,203,30,3,0,none
acc_000579,2023-11-01,5,207,21,2,0,none
acc_000579,2023-12-01,13,205,17,1,0,none
acc_000579,2024-01-01,9,216,20,2,0,none
acc_000579,2024-02-01,8,180,1,2,0,none
acc_000579,2024-03-01,14,207,11,1,0,none
acc_000579,2024-04-01,14,218,2,3,0,none
acc_000579,2024-05-01,9,198,6,3,0,none
acc_000579,2024-05-01,10,218,14,1,0,none
acc_000579,2024-06-01,11,242,19,1,0,none
acc_000580,2024-03-01,8,124,18,1,0,none
acc_000580,2024-04-01,9,122,13,1,0,none
acc_000580,2024-05-01,9,103,16,1,0,none
acc_000580,2024-05-01,6,120,15,1,0,none
acc_000580,2024-06-01,9,146,32,1,0,none
acc_000581,2024-04-01,6,96,9,1,0,none
acc_000581,2024-05-01,6,127,16,2,0,none
acc_000581,2024-05-01,5,145,10,1,0,none
acc_000581,2024-06-01,8,124,16,1,0,none
acc_000582,2023-06-01,13,1230,203,8,0,none
acc_000582,2023-07-01,15,1224,169,6,0,none
acc_000582,2023-08-01,16,1175,52,10,0,none
acc_000582,2023-09-01,19,1162,110,13,0,none
acc_000582,2023-10-01,15,1195,196,14,0,none
acc_000582,2023-11-01,15,1215,109,9,0,none
acc_000582,2023-12-01,21,1178,17,5,0,none
acc_000582,2024-01-01,16,1150,24,9,0,none
acc_000582,2024-02-01,13,1227,110,6,0,none
acc_000582,2024-03-01,21,1213,40,8,0,none
acc_000582,2024-04-01,13,1150,164,7,0,none
acc_000582,2024-05-01,14,1196,31,8,0,none
acc_000582,2024-05-01,22,1173,62,14,0,none
acc_000582,2024-06-01,13,1223,42,15,0,none
acc_000583,2023-06-01,13,933,186,8,0,none
acc_000583,2023-07-01,7,953,73,4,1,product
acc_000583,2023-08-01,14,950,29,10,1,billing
acc_000583,2023-09-01,14,963,98,9,0,none
acc_000583,2023-10-01,12,991,36,6,0,none
acc_000583,2023-11-01,9,933,70,5,0,none
acc_000583,2023-12-01,13,951,32,7,0,none
acc_000583,2024-01-01,21,1000,118,7,0,none
acc_000583,2024-02-01,14,920,14,11,0,none
acc_000583,2024-03-01,17,927,10,10,0,none
acc_000583,2024-04-01,10,962,36,8,1,product
acc_000583,2024-05-01,19,999,56,8,0,none
acc_000583,2024-05-01,11,999,39,2,0,none
acc_000583,2024-06-01,17,991,81,4,0,none
acc_000584,2023-09-01,7,128,20,2,0,none
acc_000584,2023-10-01,3,129,2,1,0,none
acc_000584,2023-11-01,11,130,6,1,0,none
acc_000584,2023-12-01,6,111,6,2,0,none
