account_id,account_name,plan_tier,vertical,company_size,acquisition_channel,integration_count,account_age_days,contract_value_aud,churned_90d,upgraded_90d
acc_001619,Cooper Inc,pro,it_ops,small,referral,3,70,10410.82,False,False
acc_001620,Cole-Johnson,starter,it_ops,small,organic,2,270,3876.81,True,False
acc_001621,Singh and Sons,pro,customer_success,small,referral,1,202,13991.53,False,False
acc_001622,Payne LLC,pro,finance,small,paid_search,5,358,6578.14,False,True
acc_001623,"Webb, Blair and Thomas",pro,revops,small,organic,3,378,23068.36,False,True
acc_001624,"Barnett, Bennett and Escobar",starter,customer_success,small,outbound,2,186,3753.67,False,False
acc_001625,"Williams, Jackson and Campbell",starter,finance,large,outbound,2,530,4623.86,False,False
acc_001626,"Williamson, Brown and Pena",pro,revops,small,referral,6,451,19427.92,True,False
acc_001627,Jones Ltd,pro,it_ops,mid,referral,1,190,17748.6,False,False
acc_001628,Alvarado-Durham,starter,revops,small,referral,2,247,1901.03,False,False
acc_001629,Lin-Smith,starter,finance,mid,organic,1,44,2062.31,False,False
acc_001630,"Hughes, Whitney and Romero",starter,finance,small,paid_search,2,495,2312.83,False,False
acc_001631,"Garcia, Stewart and Delacruz",pro,customer_success,small,paid_search,1,530,16262.21,True,False
acc_001632,"Miller, Gonzalez and Rasmussen",starter,mixed,mid,paid_search,2,77,4596.63,False,False
acc_001633,"House, Smith and Wright",starter,hr,small,referral,2,129,2332.1,False,False
acc_001634,"Torres, Burns and Garner",starter,hr,small,outbound,1,199,2666.23,False,False
acc_001635,Reed LLC,pro,finance,mid,paid_search,2,330,20329.25,False,False
acc_001636,Garrett-Young,starter,it_ops,small,paid_search,2,379,2867.18,True,False
acc_001637,"Hill, Brown and Scott",enterprise,finance,mid,partner,4,443,91331.38,False,False
acc_001638,Zamora-Briggs,starter,customer_success,large,outbound,2,538,3823.39,False,False
acc_001639,Raymond LLC,pro,mixed,small,organic,0,203,11235.15,True,False
acc_001640,Hernandez Group,pro,mixed,small,organic,3,379,12977.42,False,False
acc_001641,"Taylor, Blair and Meyer",starter,customer_success,small,paid_search,2,351,4779.86,False,False
acc_001642,"Salazar, Garrett and Perez",starter,finance,mid,referral,1,474,4688.21,False,False
acc_001643,Berry Group,pro,finance,small,referral,3,508,11320.95,False,True
acc_001644,Browning-Murphy,starter,revops,small,paid_search,1,393,3978.99,False,True
acc_001645,"Anderson, Delgado and Carpenter",starter,revops,small,organic,2,362,4526.98,False,False
acc_001646,"Mcbride, Huffman and Parker",enterprise,mixed,mid,referral,2,176,66084.53,False,False
acc_001647,"Roach, Browning and Jordan",pro,mixed,small,referral,2,462,17243.37,False,False
acc_001648,Douglas PLC,starter,finance,small,referral,2,479,4351.93,True,False
acc_001649,Stewart PLC,pro,customer_success,mid,organic,1,155,18595.42,False,False
acc_001650,"Fry, Wilson and Stewart",pro,finance,small,referral,2,321,13187.05,False,False
acc_001651,Acosta LLC,starter,revops,mid,paid_search,2,268,2886.56,False,False
acc_001652,Ali-Turner,pro,it_ops,small,paid_search,1,85,22514.29,True,False
acc_001653,"Peck, Shannon and Mahoney",enterprise,it_ops,small,referral,2,192,60818.12,False,False
acc_001654,Hernandez-Lopez,pro,hr,mid,paid_search,5,262,6689.08,False,True
acc_001655,Lopez PLC,starter,revops,mid,referral,2,46,4756.12,False,False
acc_001656,"Adams, Bradley and Hall",pro,finance,mid,organic,4,531,14521.37,False,False
acc_001657,Hall Inc,starter,it_ops,large,outbound,2,168,2107.46,False,True
acc_001658,Miller-Chan,starter,finance,small,paid_search,2,477,3763.94,False,False
acc_001659,Shaw PLC,pro,revops,mid,paid_search,1,455,6967.36,False,False
acc_001660,Joseph-Brooks,enterprise,revops,large,referral,1,131,61434.86,False,False
acc_001661,Henry-Taylor,starter,revops,mid,paid_search,2,386,2772.42,True,False
acc_001662,Perez Group,enterprise,revops,mid,outbound,3,487,83741.58,False,False
acc_001663,Schaefer Group,starter,customer_success,mid,referral,2,535,4164.61,False,False
acc_001664,Newton and Sons,pro,it_ops,mid,paid_search,4,489,14255.86,False,False
acc_001665,Jones Group,starter,it_ops,small,partner,2,238,2146.09,False,False
acc_001666,"Burns, Nguyen and Ellis",pro,mixed,large,organic,5,354,14087.92,False,False
acc_001667,Patterson Inc,enterprise,finance,small,partner,4,245,92680.15,True,False
acc_001668,"Moss, James and Edwards",pro,customer_success,small,paid_search,3,127,23491.4,True,False
acc_001669,"Crosby, Armstrong and Herrera",pro,finance,mid,paid_search,1,489,11525.38,False,False
acc_001670,"Liu, Buchanan and Meyer",pro,finance,mid,partner,3,241,13386.96,False,False
acc_001671,Bryant-Rich,starter,revops,mid,organic,2,88,4534.86,False,False
acc_001672,Stone Group,starter,hr,mid,paid_search,0,253,2573.63,False,False
acc_001673,"Williams, Hughes and Hubbard",pro,customer_success,small,referral,3,347,22882.23,False,False
acc_001674,Lee Group,enterprise,finance,small,organic,4,75,88466.21,False,False
acc_001675,Wilkerson-Ayala,pro,revops,mid,organic,3,504,15805.21,False,False
acc_001676,Murray-Henderson,pro,revops,mid,outbound,2,466,13571.54,True,False
acc_001677,"Ellison, Vaughn and Mckee",starter,revops,small,paid_search,1,270,4621.99,True,False
acc_001678,Gallegos-Hayes,starter,it_ops,mid,partner,2,360,3733.81,False,False
acc_001679,"Mason, White and Richards",pro,finance,small,paid_search,2,175,10816.96,False,False
acc_001680,"Payne, Long and Morris",pro,hr,large,partner,3,374,10347.98,False,True
acc_001681,White PLC,enterprise,revops,small,paid_search,3,221,105669.27,False,False
acc_001682,"Huang, Khan and Davis",pro,customer_success,small,paid_search,1,322,23870.92,False,False
acc_001683,Holt-Meadows,starter,mixed,small,outbound,2,454,1385.69,True,False
acc_001684,Higgins Inc,enterprise,revops,large,referral,4,402,45634.55,False,False
acc_001685,Wilson Group,enterprise,revops,small,paid_search,2,440,41369.73,False,False
acc_001686,"Cox, Mills and Cruz",starter,revops,small,organic,0,499,2136.83,False,False
acc_001687,"Salazar, Moore and Pierce",pro,mixed,small,paid_search,1,253,6207.69,False,False
acc_001688,Tate LLC,pro,finance,mid,outbound,1,527,7417.91,False,False
acc_001689,"Savage, Huffman and Martin",starter,customer_success,small,referral,2,353,3999.32,False,False
acc_001690,White Ltd,starter,customer_success,small,paid_search,2,460,2082.92,True,False
acc_001691,Barnes LLC,pro,it_ops,mid,outbound,2,170,7493.34,False,False
acc_001692,"Mack, Griffin and Sims",starter,finance,large,organic,1,86,2852.86,False,False
acc_001693,Roach and Sons,pro,finance,small,partner,3,77,7392.87,True,False
acc_001694,Dean LLC,pro,mixed,small,paid_search,1,437,6395.23,True,False
acc_001695,Ellis Group,starter,mixed,small,outbound,1,222,4402.97,False,False
acc_001696,"Aguirre, Franklin and Snyder",pro,revops,small,referral,4,492,9216.19,False,True
acc_001697,Chapman Group,pro,customer_success,small,partner,1,538,12242.11,False,True
acc_001698,Ortiz-Miller,enterprise,revops,small,outbound,2,160,113392.49,True,False
acc_001699,"Smith, Khan and Ramirez",starter,finance,small,outbound,2,108,1978.7,True,False
acc_001700,"Grant, Bryan and Williams",starter,mixed,small,paid_search,0,72,3819.88,False,False
acc_001701,Brown LLC,enterprise,hr,mid,partner,2,208,93727.52,False,False
acc_001702,Thomas Inc,pro,revops,mid,referral,5,514,13198.96,False,True
acc_001703,"Lane, Morrison and Rivera",starter,finance,mid,partner,0,173,4662.74,False,False
acc_001704,Williams Group,starter,it_ops,mid,paid_search,2,135,4633.54,False,False
acc_001705,Martin LLC,starter,mixed,small,organic,1,447,2347.5,False,True
acc_001706,"Guerrero, Graves and Armstrong",starter,revops,small,referral,2,489,3477.71,False,False
acc_001707,"Thompson, Gibson and Riley",starter,finance,small,outbound,1,330,2675.31,False,False
acc_001708,Davis LLC,pro,it_ops,large,outbound,4,233,6538.92,False,True
acc_001709,Richardson-Gray,starter,hr,mid,referral,2,67,1974.66,False,False
acc_001710,Chang PLC,starter,finance,small,paid_search,2,382,1239.24,True,False
acc_001711,Carter and Sons,starter,revops,mid,partner,2,317,1438.45,False,False
acc_001712,Neal LLC,starter,hr,small,outbound,2,396,3388.46,False,False
acc_001713,Rose-Warren,enterprise,it_ops,small,partner,3,245,91391.87,False,False
acc_001714,"Clark, Brown and Duncan",starter,it_ops,small,paid_search,2,282,2995.14,True,False
acc_001715,"Rice, Miller and Ramsey",enterprise,revops,small,paid_search,4,197,83205.4,False,False
acc_001716,"Peck, Andersen and Mitchell",starter,finance,small,organic,2,324,4756.64,False,False
acc_001717,"Abbott, Green and Andrews",enterprise,hr,large,referral,2,488,78012.03,False,False
acc_001718,"Gomez, Anderson and Hart",pro,hr,small,referral,3,454,20445.24,False,False
acc_001719,"Daniel, Jimenez and Morton",pro,hr,mid,referral,1,314,19943.04,False,False
acc_001720,"Hall, Roberts and Lee",starter,finance,small,partner,2,282,4255.22,False,False
acc_001721,Johnson Ltd,enterprise,finance,small,outbound,2,44,50161.29,False,False
acc_001722,Mclaughlin and Sons,pro,finance,large,organic,3,400,13842.28,False,True
acc_001723,"Duarte, Gutierrez and Cook",starter,finance,large,referral,2,492,3135.21,False,False
acc_001724,"Shaffer, Lewis and Davidson",starter,customer_success,small,partner,2,52,1598.89,False,True
acc_001725,"Campbell, Tyler and Parker",enterprise,finance,small,outbound,1,445,64160.08,False,False
acc_001726,"Pierce, Wang and Wilson",pro,mixed,mid,paid_search,4,193,21514.11,False,False
acc_001727,Peterson-Ramsey,pro,mixed,large,referral,2,258,18028.23,False,False
acc_001728,"Choi, Collier and Lee",pro,hr,mid,referral,5,173,11794.4,False,True
acc_001729,Nielsen-Mendoza,pro,hr,small,referral,2,72,12354.17,False,True
acc_001730,Robles-Brewer,pro,hr,mid,organic,1,385,7404.3,False,False
acc_001731,Moore-Murray,enterprise,finance,small,paid_search,2,449,64655.42,True,False
acc_001732,"Huang, Ford and Olsen",starter,hr,mid,organic,2,293,4290.45,False,False
acc_001733,"Brown, Meyer and Cunningham",pro,hr,mid,paid_search,1,288,7901.89,False,False
acc_001734,"Stewart, Herrera and Clark",starter,mixed,small,referral,2,347,3048.47,False,False
acc_001735,"Rivera, Hendricks and Flynn",pro,finance,small,paid_search,6,187,23126.9,False,False
acc_001736,Montes LLC,pro,finance,mid,paid_search,2,86,10330.12,False,False
acc_001737,Morgan Group,enterprise,finance,small,outbound,5,261,61676.11,False,False
acc_001738,"Ferguson, Martin and Obrien",starter,revops,small,paid_search,2,233,3007.89,False,False
acc_001739,Larson LLC,pro,finance,small,paid_search,0,362,12885.41,False,False
acc_001740,"Hodge, Mckinney and Nelson",enterprise,finance,small,paid_search,4,171,77660.65,False,False
acc_001741,Crawford and Sons,starter,revops,mid,outbound,1,520,1599.9,True,False
acc_001742,Hayes-Sampson,starter,mixed,mid,paid_search,0,302,1563.72,True,False
acc_001743,Warren and Sons,starter,customer_success,mid,referral,2,81,1991.6,True,False
acc_001744,Brooks Inc,pro,customer_success,mid,paid_search,1,134,12257.4,False,False
acc_001745,Gentry Group,starter,revops,mid,paid_search,2,287,4468.02,True,False
acc_001746,"Johnson, Webb and Porter",pro,customer_success,large,outbound,2,117,11672.02,False,False
acc_001747,Peterson Group,starter,finance,large,paid_search,2,36,3597.71,False,True
acc_001748,"Russo, Collins and Murphy",starter,finance,large,partner,2,117,3645.13,False,False
acc_001749,Short PLC,pro,revops,large,outbound,1,280,21717.93,False,False
acc_001750,"Haney, Harris and Johnson",starter,finance,small,outbound,2,178,4207.29,False,False
acc_001751,Reeves-Boyd,pro,finance,small,paid_search,1,185,20470.07,False,False
acc_001752,Collins Inc,starter,revops,small,outbound,2,369,2951.38,False,False
acc_001753,"Charles, Wiggins and Cook",starter,finance,small,organic,2,486,3064.19,False,True
acc_001754,Garcia Ltd,pro,it_ops,large,referral,1,168,18344.11,False,False
acc_001755,"Edwards, Lane and Collins",pro,finance,large,organic,3,367,23893.57,False,False
acc_001756,Flores and Sons,starter,finance,mid,outbound,2,250,2493.91,False,True
acc_001757,Hill-Flores,pro,finance,large,outbound,2,524,10930.63,False,False
acc_001758,Lambert-Nelson,pro,revops,large,partner,1,478,15484.32,False,False
acc_001759,Hill Inc,starter,customer_success,large,referral,2,243,4602.96,False,False
acc_001760,"Castro, Garcia and Daniels",starter,finance,mid,organic,2,457,3404.52,True,False
acc_001761,"Flores, Thomas and Bush",starter,revops,large,organic,2,177,1596.69,False,False
acc_001762,Andrews-Jackson,starter,mixed,small,outbound,2,297,4680.02,False,False
acc_001763,Austin-Morgan,pro,customer_success,small,referral,4,439,11305.08,False,True
acc_001764,Williams-Johnson,starter,hr,mid,paid_search,1,280,2300.96,False,False
acc_001765,"Williams, Reyes and Miller",starter,customer_success,small,paid_search,2,209,4363.4,True,False
acc_001766,White-Carlson,pro,revops,large,outbound,3,518,7548.06,False,False
acc_001767,"Soto, Vaughn and Griffin",starter,mixed,small,outbound,2,71,2246.89,False,False
acc_001768,Edwards-Roth,starter,mixed,small,outbound,2,227,2721.23,False,False
acc_001769,"Chang, Lamb and Miller",enterprise,finance,small,referral,1,189,45597.18,False,False
acc_001770,Bradley-Davis,starter,it_ops,mid,paid_search,2,423,1918.22,False,False
acc_001771,"Mcdonald, Bryant and Cohen",starter,revops,small,paid_search,2,320,4537.63,False,False
acc_001772,"Miranda, Ruiz and Meza",starter,finance,mid,organic,2,79,1699.0,False,False
acc_001773,Callahan PLC,starter,hr,large,organic,0,269,2475.1,True,False
acc_001774,Durham-Myers,starter,mixed,mid,partner,1,43,4646.97,False,False
acc_001775,"Stark, Rivera and Valencia",starter,it_ops,mid,referral,1,154,3289.16,False,False
acc_001776,Chavez-Johnson,starter,customer_success,large,organic,1,57,3919.21,False,True
acc_001777,Rodriguez-Mendoza,starter,revops,small,organic,1,477,3064.83,False,False
acc_001778,Campbell LLC,pro,finance,small,partner,2,84,12002.7,False,False
acc_001779,"Andrews, Romero and Sullivan",starter,hr,mid,referral,2,61,1637.19,False,False
acc_001780,"Robles, Nguyen and Banks",pro,revops,mid,organic,3,294,8594.73,False,False
acc_001781,Patel-Morales,pro,revops,small,outbound,1,466,8785.96,True,False
acc_001782,Allen-Sanchez,pro,customer_success,large,organic,2,349,18379.94,False,False
acc_001783,Dickson Group,starter,finance,mid,paid_search,2,79,2089.94,True,False
acc_001784,Peterson Ltd,starter,finance,mid,referral,2,504,1638.52,False,False
acc_001785,"Reynolds, Baird and Bradley",starter,mixed,mid,organic,2,309,2136.98,False,False
acc_001786,Stephens-Young,pro,revops,mid,paid_search,1,104,17451.55,True,False
acc_001787,"Caldwell, Stevenson and Joseph",starter,it_ops,mid,paid_search,2,409,3718.66,False,False
acc_001788,Wilson-Carlson,starter,revops,small,paid_search,2,331,2974.67,True,False
acc_001789,Peters-Short,pro,revops,mid,paid_search,2,243,20642.88,False,False
acc_001790,Parker Group,starter,hr,small,referral,1,327,2289.94,False,True
acc_001791,George Ltd,pro,mixed,mid,paid_search,2,494,12385.08,False,False
acc_001792,"Wise, Gray and Snyder",starter,mixed,mid,paid_search,2,111,2487.89,False,False
acc_001793,"Brown, Robinson and Taylor",pro,revops,small,organic,4,229,15234.81,False,True
acc_001794,"Berger, Fields and Smith",starter,finance,mid,outbound,2,265,3774.66,False,False
acc_001795,Guerrero Group,pro,hr,mid,referral,2,231,7227.78,False,False
acc_001796,"Carter, Gilbert and West",pro,revops,large,outbound,1,122,16368.7,False,False
acc_001797,Maldonado LLC,enterprise,it_ops,mid,paid_search,3,195,82996.69,False,False
acc_001798,Hudson-Gentry,pro,revops,mid,paid_search,6,45,21336.56,False,True
acc_001799,Sellers-Zuniga,starter,finance,small,partner,2,273,2365.17,False,False
