event_id,user_id,account_id,feature_name,training_type,event_type,timestamp
evt_00007526,usr_0001032,acc_000141,course_builder,onboarding,used,2024-12-14 16:06:16
evt_00007527,usr_0001033,acc_000141,certification_tracker,safety,used,2024-12-21 09:07:31
evt_00007528,usr_0001033,acc_000141,certification_tracker,safety,used,2025-02-11 23:43:34
evt_00007529,usr_0001036,acc_000141,certification_tracker,safety,used,2025-01-02 12:31:47
evt_00007530,usr_0001034,acc_000141,certification_tracker,safety,used,2024-12-23 08:48:00
evt_00007531,usr_0001034,acc_000141,certification_tracker,onboarding,used,2025-01-22 01:53:48
evt_00007532,usr_0001035,acc_000141,certification_tracker,skills,abandoned,2024-12-21 12:42:28
evt_00007533,usr_0001037,acc_000141,certification_tracker,compliance,used,2025-02-22 22:09:44
evt_00007534,usr_0001034,acc_000141,certification_tracker,onboarding,abandoned,2025-02-27 14:20:32
evt_00007535,usr_0001033,acc_000141,course_builder,onboarding,used,2024-12-04 01:16:46
evt_00007536,usr_0001036,acc_000141,certification_tracker,onboarding,used,2025-01-26 12:25:18
evt_00007537,usr_0001035,acc_000141,course_builder,onboarding,used,2024-11-24 13:07:18
evt_00007538,usr_0001032,acc_000141,hris_sync,,used,2025-01-17 10:49:41
evt_00007539,usr_0001032,acc_000141,custom_branding,,blocked,2025-01-22 00:22:08
evt_00007540,usr_0001034,acc_000141,course_builder,compliance,used,2025-02-05 10:12:47
evt_00007541,usr_0001036,acc_000141,certification_tracker,onboarding,used,2025-01-29 06:04:22
evt_00007542,usr_0001035,acc_000141,certification_tracker,compliance,abandoned,2025-02-25 09:45:46
evt_00007543,usr_0001035,acc_000141,certification_tracker,onboarding,used,2025-01-22 19:21:16
evt_00007544,usr_0001035,acc_000141,course_builder,onboarding,used,2025-01-15 05:01:15
evt_00007545,usr_0001034,acc_000141,certification_tracker,compliance,used,2025-01-02 23:17:59
evt_00007546,usr_0001033,acc_000141,certification_tracker,skills,used,2025-01-15 08:07:03
evt_00007547,usr_0001035,acc_000141,certification_tracker,onboarding,used,2025-02-25 02:55:36
evt_00007548,usr_0001037,acc_000141,certification_tracker,compliance,used,2025-02-25 04:29:20
evt_00007549,usr_0001033,acc_000141,certification_tracker,skills,used,2025-01-20 04:54:49
evt_00007550,usr_0001038,acc_000142,hris_sync,,used,2024-08-20 05:44:10
evt_00007551,usr_0001038,acc_000142,course_builder,safety,used,2024-12-12 22:28:39
evt_00007552,usr_0001040,acc_000142,certification_tracker,onboarding,used,2024-01-11 14:22:52
evt_00007553,usr_0001040,acc_000142,certification_tracker,skills,used,2024-02-04 00:18:54
evt_00007554,usr_0001041,acc_000142,course_builder,compliance,used,2024-12-04 11:52:18
evt_00007555,usr_0001039,acc_000142,custom_branding,,blocked,2025-01-23 06:59:55
evt_00007556,usr_0001041,acc_000142,certification_tracker,compliance,used,2024-10-27 04:59:51
evt_00007557,usr_0001042,acc_000142,certification_tracker,compliance,used,2024-12-18 09:49:34
evt_00007558,usr_0001039,acc_000142,bulk_assign,compliance,used,2024-08-25 08:28:02
evt_00007559,usr_0001042,acc_000142,certification_tracker,skills,abandoned,2025-01-28 05:30:15
evt_00007560,usr_0001042,acc_000142,certification_tracker,skills,abandoned,2024-12-23 01:11:40
evt_00007561,usr_0001040,acc_000142,course_builder,safety,used,2023-12-09 08:04:17
evt_00007562,usr_0001041,acc_000142,certification_tracker,skills,used,2023-10-28 09:02:55
evt_00007563,usr_0001040,acc_000142,certification_tracker,compliance,used,2024-02-12 05:45:33
evt_00007564,usr_0001041,acc_000142,course_builder,compliance,used,2024-09-13 08:24:30
evt_00007565,usr_0001039,acc_000142,certification_tracker,compliance,used,2025-02-18 08:38:00
evt_00007566,usr_0001039,acc_000142,custom_branding,,blocked,2024-05-11 06:33:23
evt_00007567,usr_0001041,acc_000142,certification_tracker,safety,used,2024-05-17 09:37:38
evt_00007568,usr_0001038,acc_000142,reminder_automation,,used,2024-05-09 09:35:06
evt_00007569,usr_0001040,acc_000142,course_builder,safety,used,2024-12-10 17:40:40
evt_00007570,usr_0001040,acc_000142,certification_tracker,safety,used,2024-12-11 08:49:59
evt_00007571,usr_0001040,acc_000142,course_builder,compliance,used,2024-10-24 05:43:00
evt_00007572,usr_0001039,acc_000142,custom_branding,,blocked,2024-01-17 03:05:57
evt_00007573,usr_0001040,acc_000142,certification_tracker,safety,abandoned,2024-12-07 13:32:01
evt_00007574,usr_0001038,acc_000142,course_builder,onboarding,used,2024-05-22 22:41:01
evt_00007575,usr_0001042,acc_000142,certification_tracker,compliance,used,2024-01-01 17:05:38
evt_00007576,usr_0001042,acc_000142,course_builder,onboarding,used,2024-10-11 17:49:32
evt_00007577,usr_0001038,acc_000142,course_builder,compliance,used,2024-07-14 15:23:57
evt_00007578,usr_0001040,acc_000142,certification_tracker,skills,used,2023-12-07 02:38:36
evt_00007579,usr_0001039,acc_000142,reminder_automation,,used,2023-11-13 13:25:23
evt_00007580,usr_0001041,acc_000142,certification_tracker,skills,used,2024-07-17 06:03:58
evt_00007581,usr_0001041,acc_000142,certification_tracker,compliance,used,2024-02-27 03:03:37
evt_00007582,usr_0001038,acc_000142,course_builder,onboarding,used,2024-05-23 00:52:08
evt_00007583,usr_0001039,acc_000142,course_builder,onboarding,used,2024-08-02 21:05:21
evt_00007584,usr_0001042,acc_000142,certification_tracker,compliance,used,2025-02-08 05:26:15
evt_00007585,usr_0001039,acc_000142,reminder_automation,,used,2024-11-21 23:04:40
evt_00007586,usr_0001041,acc_000142,certification_tracker,onboarding,used,2024-02-02 09:50:46
evt_00007587,usr_0001041,acc_000142,course_builder,compliance,used,2024-12-30 13:03:10
evt_00007588,usr_0001038,acc_000142,custom_branding,,blocked,2024-04-27 14:26:03
evt_00007589,usr_0001038,acc_000142,custom_branding,,abandoned,2024-01-09 08:07:55
evt_00007590,usr_0001041,acc_000142,certification_tracker,onboarding,used,2024-04-16 15:54:49
evt_00007591,usr_0001042,acc_000142,certification_tracker,compliance,used,2025-01-01 20:48:16
evt_00007592,usr_0001038,acc_000142,reminder_automation,,used,2023-12-01 22:30:18
evt_00007593,usr_0001040,acc_000142,certification_tracker,compliance,used,2024-09-16 00:13:13
evt_00007594,usr_0001040,acc_000142,certification_tracker,compliance,used,2024-04-26 22:34:12
evt_00007595,usr_0001041,acc_000142,certification_tracker,compliance,used,2024-01-30 23:02:09
evt_00007596,usr_0001038,acc_000142,certification_tracker,compliance,used,2024-11-03 21:54:31
evt_00007597,usr_0001038,acc_000142,audit_report,compliance,used,2024-08-11 18:29:42
evt_00007598,usr_0001040,acc_000142,certification_tracker,compliance,abandoned,2024-02-12 00:42:17
evt_00007599,usr_0001041,acc_000142,course_builder,onboarding,used,2024-07-25 13:06:01
evt_00007600,usr_0001038,acc_000142,course_builder,onboarding,used,2023-12-20 15:11:39
evt_00007601,usr_0001042,acc_000142,certification_tracker,safety,used,2024-09-17 04:56:47
evt_00007602,usr_0001042,acc_000142,certification_tracker,compliance,used,2024-04-17 05:08:09
evt_00007603,usr_0001041,acc_000142,certification_tracker,compliance,used,2024-05-07 07:50:41
evt_00007604,usr_0001038,acc_000142,course_builder,skills,used,2024-02-09 05:17:39
evt_00007605,usr_0001041,acc_000142,certification_tracker,safety,used,2023-11-17 14:46:44
evt_00007606,usr_0001038,acc_000142,certification_tracker,skills,used,2024-02-15 14:28:57
evt_00007607,usr_0001042,acc_000142,certification_tracker,skills,used,2024-11-24 04:15:46
evt_00007608,usr_0001038,acc_000142,hris_sync,,used,2024-11-12 12:42:01
evt_00007609,usr_0001039,acc_000142,course_builder,compliance,abandoned,2024-12-06 01:45:40
evt_00007610,usr_0001040,acc_000142,course_builder,onboarding,used,2024-07-22 15:31:27
evt_00007611,usr_0001042,acc_000142,certification_tracker,compliance,used,2023-12-06 05:50:08
evt_00007612,usr_0001039,acc_000142,bulk_assign,safety,used,2024-02-28 23:03:38
evt_00007613,usr_0001042,acc_000142,certification_tracker,compliance,used,2024-02-26 01:38:19
evt_00007614,usr_0001038,acc_000142,audit_report,compliance,used,2024-09-27 11:19:36
evt_00007615,usr_0001038,acc_000142,sso_login,,blocked,2024-09-14 15:49:51
evt_00007616,usr_0001039,acc_000142,certification_tracker,compliance,used,2024-03-30 01:32:43
evt_00007617,usr_0001041,acc_000142,certification_tracker,safety,used,2024-04-25 05:11:40
evt_00007618,usr_0001038,acc_000142,course_builder,skills,used,2023-10-25 03:56:17
evt_00007619,usr_0001039,acc_000142,bulk_assign,skills,used,2024-09-29 05:23:09
evt_00007620,usr_0001041,acc_000142,certification_tracker,compliance,used,2024-12-19 07:30:28
evt_00007621,usr_0001041,acc_000142,certification_tracker,skills,used,2024-12-23 18:10:47
evt_00007622,usr_0001040,acc_000142,certification_tracker,onboarding,used,2023-10-25 13:38:01
evt_00007623,usr_0001038,acc_000142,bulk_assign,compliance,used,2024-02-23 16:28:01
evt_00007624,usr_0001039,acc_000142,course_builder,skills,used,2024-01-04 18:06:30
evt_00007625,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-09-20 12:05:34
evt_00007626,usr_0001044,acc_000143,audit_report,compliance,used,2025-01-01 23:59:17
evt_00007627,usr_0001045,acc_000143,certification_tracker,skills,used,2025-01-11 17:02:46
evt_00007628,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-10-29 22:34:20
evt_00007629,usr_0001043,acc_000143,course_builder,skills,used,2024-09-19 00:57:48
evt_00007630,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-11-18 10:28:16
evt_00007631,usr_0001044,acc_000143,hris_sync,,used,2024-09-12 21:11:14
evt_00007632,usr_0001044,acc_000143,bulk_assign,skills,used,2025-01-11 04:30:08
evt_00007633,usr_0001045,acc_000143,certification_tracker,onboarding,used,2024-10-27 14:53:12
evt_00007634,usr_0001044,acc_000143,custom_branding,,blocked,2025-01-01 22:19:53
evt_00007635,usr_0001043,acc_000143,hris_sync,,used,2025-02-13 00:40:33
evt_00007636,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-11-25 01:53:31
evt_00007637,usr_0001044,acc_000143,course_builder,skills,used,2025-02-13 06:14:12
evt_00007638,usr_0001044,acc_000143,custom_branding,,blocked,2024-10-17 07:47:42
evt_00007639,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-12-20 09:30:02
evt_00007640,usr_0001045,acc_000143,course_builder,safety,used,2025-02-14 20:04:48
evt_00007641,usr_0001043,acc_000143,sso_login,,blocked,2024-10-13 05:40:23
evt_00007642,usr_0001044,acc_000143,certification_tracker,compliance,used,2024-09-18 22:55:43
evt_00007643,usr_0001043,acc_000143,bulk_assign,safety,used,2024-12-19 23:20:28
evt_00007644,usr_0001044,acc_000143,custom_branding,,blocked,2025-01-15 05:29:37
evt_00007645,usr_0001043,acc_000143,hris_sync,,used,2025-01-25 08:42:01
evt_00007646,usr_0001045,acc_000143,certification_tracker,safety,used,2024-11-29 04:10:27
evt_00007647,usr_0001044,acc_000143,reminder_automation,,used,2024-11-09 18:11:09
evt_00007648,usr_0001043,acc_000143,custom_branding,,blocked,2024-12-26 11:39:45
evt_00007649,usr_0001044,acc_000143,sso_login,,blocked,2024-12-09 10:47:28
evt_00007650,usr_0001045,acc_000143,certification_tracker,onboarding,used,2024-11-22 06:18:34
evt_00007651,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-11-04 01:17:06
evt_00007652,usr_0001044,acc_000143,bulk_assign,compliance,used,2024-11-22 12:36:32
evt_00007653,usr_0001045,acc_000143,course_builder,compliance,used,2024-10-02 03:51:08
evt_00007654,usr_0001045,acc_000143,certification_tracker,skills,used,2025-02-19 06:51:04
evt_00007655,usr_0001045,acc_000143,certification_tracker,onboarding,abandoned,2024-09-03 19:22:39
evt_00007656,usr_0001044,acc_000143,certification_tracker,skills,used,2024-11-11 20:42:37
evt_00007657,usr_0001045,acc_000143,course_builder,compliance,used,2024-12-30 19:01:25
evt_00007658,usr_0001044,acc_000143,hris_sync,,used,2024-10-19 09:37:57
evt_00007659,usr_0001043,acc_000143,hris_sync,,used,2024-10-27 02:49:04
evt_00007660,usr_0001044,acc_000143,hris_sync,,used,2024-10-04 23:14:08
evt_00007661,usr_0001045,acc_000143,course_builder,safety,used,2024-11-12 21:01:26
evt_00007662,usr_0001043,acc_000143,certification_tracker,compliance,used,2024-12-08 22:08:51
evt_00007663,usr_0001045,acc_000143,certification_tracker,skills,abandoned,2024-11-06 03:39:21
evt_00007664,usr_0001044,acc_000143,hris_sync,,used,2024-09-12 22:22:55
evt_00007665,usr_0001044,acc_000143,certification_tracker,onboarding,used,2024-10-11 04:39:52
evt_00007666,usr_0001045,acc_000143,certification_tracker,safety,used,2024-11-17 18:29:25
evt_00007667,usr_0001044,acc_000143,reminder_automation,,used,2024-10-20 23:26:28
evt_00007668,usr_0001045,acc_000143,certification_tracker,compliance,used,2025-01-30 17:58:43
evt_00007669,usr_0001043,acc_000143,hris_sync,,used,2025-01-15 03:54:09
evt_00007670,usr_0001043,acc_000143,reminder_automation,,used,2024-12-04 00:59:20
evt_00007671,usr_0001045,acc_000143,certification_tracker,safety,used,2024-11-07 07:08:06
evt_00007672,usr_0001045,acc_000143,certification_tracker,onboarding,used,2024-08-27 07:45:15
evt_00007673,usr_0001045,acc_000143,certification_tracker,safety,used,2025-02-10 07:06:00
evt_00007674,usr_0001043,acc_000143,reminder_automation,,used,2024-10-23 22:10:22
evt_00007675,usr_0001045,acc_000143,certification_tracker,skills,used,2025-01-09 05:25:25
evt_00007676,usr_0001044,acc_000143,custom_branding,,blocked,2025-01-11 07:03:18
evt_00007677,usr_0001044,acc_000143,certification_tracker,compliance,used,2025-01-28 04:38:40
evt_00007678,usr_0001045,acc_000143,certification_tracker,safety,used,2024-09-29 02:51:58
evt_00007679,usr_0001044,acc_000143,certification_tracker,onboarding,used,2024-11-10 10:04:44
evt_00007680,usr_0001043,acc_000143,hris_sync,,used,2025-01-01 23:19:17
evt_00007681,usr_0001043,acc_000143,audit_report,compliance,used,2025-02-01 18:37:04
evt_00007682,usr_0001045,acc_000143,certification_tracker,compliance,used,2025-02-19 14:13:08
evt_00007683,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-09-11 13:42:28
evt_00007684,usr_0001045,acc_000143,certification_tracker,onboarding,used,2024-11-14 19:08:34
evt_00007685,usr_0001044,acc_000143,custom_branding,,blocked,2024-12-22 15:15:41
evt_00007686,usr_0001043,acc_000143,audit_report,compliance,used,2025-02-13 13:57:53
evt_00007687,usr_0001045,acc_000143,certification_tracker,skills,used,2024-11-29 07:59:35
evt_00007688,usr_0001044,acc_000143,certification_tracker,skills,used,2025-01-25 19:58:47
evt_00007689,usr_0001044,acc_000143,bulk_assign,compliance,used,2024-11-25 03:08:51
evt_00007690,usr_0001045,acc_000143,certification_tracker,compliance,used,2024-11-19 10:51:28
evt_00007691,usr_0001044,acc_000143,certification_tracker,skills,used,2024-12-29 19:39:28
evt_00007692,usr_0001044,acc_000143,certification_tracker,compliance,used,2024-12-30 18:12:08
evt_00007693,usr_0001051,acc_000144,course_builder,compliance,abandoned,2024-05-10 10:44:07
evt_00007694,usr_0001049,acc_000144,course_builder,compliance,used,2024-08-11 04:27:02
evt_00007695,usr_0001047,acc_000144,certification_tracker,onboarding,used,2024-06-03 06:19:29
evt_00007696,usr_0001051,acc_000144,certification_tracker,onboarding,abandoned,2024-05-24 14:47:34
evt_00007697,usr_0001046,acc_000144,hris_sync,,blocked,2024-12-02 09:42:16
evt_00007698,usr_0001046,acc_000144,course_builder,onboarding,abandoned,2024-07-31 14:28:58
evt_00007699,usr_0001050,acc_000144,sso_login,,blocked,2024-11-03 00:54:42
evt_00007700,usr_0001050,acc_000144,bulk_assign,compliance,blocked,2025-02-26 17:57:10
evt_00007701,usr_0001047,acc_000144,certification_tracker,onboarding,used,2024-06-30 00:37:04
evt_00007702,usr_0001051,acc_000144,certification_tracker,compliance,used,2024-07-18 08:32:16
evt_00007703,usr_0001046,acc_000144,reminder_automation,,abandoned,2024-07-23 23:08:18
evt_00007704,usr_0001047,acc_000144,certification_tracker,safety,used,2024-08-28 00:04:38
evt_00007705,usr_0001051,acc_000144,certification_tracker,compliance,abandoned,2024-06-27 03:52:01
evt_00007706,usr_0001047,acc_000144,certification_tracker,safety,used,2024-09-01 01:21:57
evt_00007707,usr_0001050,acc_000144,custom_branding,,blocked,2024-06-25 10:17:04
evt_00007708,usr_0001048,acc_000144,certification_tracker,compliance,used,2024-12-10 22:11:13
evt_00007709,usr_0001048,acc_000144,certification_tracker,compliance,used,2024-07-17 00:40:50
evt_00007710,usr_0001048,acc_000144,certification_tracker,compliance,used,2024-07-14 03:17:15
evt_00007711,usr_0001046,acc_000144,reminder_automation,,blocked,2024-10-19 23:45:54
evt_00007712,usr_0001046,acc_000144,audit_report,onboarding,blocked,2024-08-11 00:27:42
evt_00007713,usr_0001046,acc_000144,hris_sync,,blocked,2025-01-24 21:32:14
evt_00007714,usr_0001046,acc_000144,bulk_assign,compliance,blocked,2024-12-10 05:51:12
evt_00007715,usr_0001049,acc_000144,hris_sync,,blocked,2025-02-10 08:59:49
evt_00007716,usr_0001049,acc_000144,course_builder,compliance,used,2025-02-04 15:27:15
evt_00007717,usr_0001058,acc_000145,course_builder,skills,used,2024-10-09 16:50:53
evt_00007718,usr_0001056,acc_000145,audit_report,safety,blocked,2024-06-23 19:22:52
evt_00007719,usr_0001059,acc_000145,course_builder,compliance,used,2024-02-14 05:30:48
evt_00007720,usr_0001053,acc_000145,course_builder,compliance,abandoned,2024-08-30 04:22:17
evt_00007721,usr_0001058,acc_000145,certification_tracker,onboarding,used,2024-08-27 13:37:30
evt_00007722,usr_0001054,acc_000145,certification_tracker,onboarding,used,2023-07-29 00:51:04
evt_00007723,usr_0001057,acc_000145,audit_report,compliance,blocked,2023-01-01 22:56:49
evt_00007724,usr_0001054,acc_000145,course_builder,skills,used,2024-02-11 17:50:19
