account_id,month,courses_assigned,courses_completed,overdue_certifications,seats_used,support_tickets,support_ticket_category
acc_000160,2024-09-01,126,111,18,6,0,none
acc_000160,2024-10-01,145,118,17,5,0,none
acc_000160,2024-11-01,84,73,11,9,0,none
acc_000160,2024-12-01,73,55,5,7,0,none
acc_000160,2024-12-01,65,47,8,7,0,none
acc_000160,2025-01-01,83,73,11,6,1,product
acc_000160,2025-03-01,116,86,16,9,1,integration
acc_000161,2024-01-01,28,22,3,3,0,none
acc_000161,2024-02-01,25,22,2,3,1,product
acc_000161,2024-03-01,44,34,6,3,0,none
acc_000161,2024-04-01,37,26,2,3,0,none
acc_000161,2024-05-01,22,19,0,3,0,none
acc_000161,2024-06-01,24,19,2,3,1,none
acc_000161,2024-07-01,24,18,0,4,0,none
acc_000161,2024-08-01,23,17,3,4,0,none
acc_000161,2024-09-01,40,36,4,4,0,none
acc_000161,2024-10-01,47,42,4,4,0,none
acc_000161,2024-11-01,27,23,3,4,0,none
acc_000161,2024-12-01,27,21,2,4,1,product
acc_000161,2024-12-01,30,23,3,4,0,none
acc_000161,2025-01-01,22,17,1,3,0,none
acc_000161,2025-03-01,41,32,1,2,0,none
acc_000162,2024-01-01,48,36,5,4,1,none
acc_000162,2024-02-01,52,40,1,4,0,none
acc_000162,2024-03-01,70,54,2,4,0,none
acc_000162,2024-04-01,67,61,9,5,1,product
acc_000162,2024-05-01,52,45,7,5,0,none
acc_000162,2024-06-01,37,33,5,5,1,product
acc_000162,2024-07-01,50,45,7,3,0,none
acc_000162,2024-08-01,35,30,2,4,0,none
acc_000162,2024-09-01,63,46,7,3,0,none
acc_000162,2024-10-01,52,42,5,3,0,none
acc_000162,2024-11-01,51,44,2,4,1,none
acc_000162,2024-12-01,35,31,1,5,0,none
acc_000162,2024-12-01,49,38,5,3,0,none
acc_000162,2025-01-01,42,37,2,5,0,none
acc_000162,2025-03-01,87,75,10,3,0,none
acc_000163,2024-12-01,8,5,0,2,0,none
acc_000163,2024-12-01,9,6,1,2,0,none
acc_000163,2025-01-01,9,7,0,1,0,none
acc_000163,2025-03-01,15,9,1,2,0,none
acc_000164,2024-12-01,16,10,0,4,0,none
acc_000164,2025-01-01,16,10,0,3,0,none
acc_000164,2025-03-01,28,17,1,5,0,none
acc_000165,2024-01-01,130,109,17,18,0,none
acc_000165,2024-02-01,163,141,13,13,0,none
acc_000165,2024-03-01,220,161,9,13,0,none
acc_000165,2024-04-01,295,249,38,22,1,integration
acc_000165,2024-05-01,121,100,15,13,0,none
acc_000165,2024-06-01,159,113,18,22,0,none
acc_000165,2024-07-01,166,136,23,17,0,none
acc_000165,2024-08-01,169,131,19,16,0,none
acc_000165,2024-09-01,206,168,19,14,1,product
acc_000165,2024-10-01,269,217,28,17,0,none
acc_000165,2024-11-01,160,132,20,22,0,none
acc_000165,2024-12-01,163,132,21,17,0,none
acc_000165,2024-12-01,153,114,13,19,0,none
acc_000165,2025-01-01,158,136,9,21,0,none
acc_000165,2025-03-01,189,148,19,17,0,none
acc_000166,2024-06-01,27,14,2,3,1,billing
acc_000166,2024-07-01,30,17,0,3,0,none
acc_000166,2024-08-01,27,17,4,5,1,product
acc_000166,2024-09-01,39,26,4,3,0,none
acc_000166,2024-10-01,33,18,3,4,0,none
acc_000166,2024-11-01,25,13,0,5,0,none
acc_000166,2024-12-01,29,17,2,4,0,none
acc_000166,2024-12-01,26,16,2,3,1,product
acc_000166,2025-01-01,12,6,2,1,0,none
acc_000166,2025-03-01,20,12,3,1,0,none
acc_000167,2024-01-01,81,64,8,5,0,none
acc_000167,2024-02-01,91,66,10,7,0,none
acc_000167,2024-03-01,117,85,4,8,0,none
acc_000167,2024-04-01,94,70,9,4,0,none
acc_000167,2024-05-01,91,58,12,8,0,none
acc_000167,2024-06-01,83,63,3,5,0,none
acc_000167,2024-07-01,90,65,3,6,0,none
acc_000167,2024-08-01,71,58,5,6,0,none
acc_000167,2024-09-01,166,103,20,4,0,none
acc_000167,2024-10-01,168,132,16,4,0,none
acc_000167,2024-11-01,88,70,10,8,0,none
acc_000167,2024-12-01,73,59,5,4,1,none
acc_000167,2024-12-01,94,70,8,7,0,none
acc_000167,2025-01-01,91,63,11,8,0,none
acc_000167,2025-03-01,110,68,7,6,0,none
acc_000168,2024-12-01,53,52,1,4,0,none
acc_000168,2025-01-01,51,43,2,6,0,none
acc_000168,2025-03-01,64,61,3,7,0,none
acc_000169,2024-05-01,70,59,1,11,0,none
acc_000169,2024-06-01,57,49,1,7,1,none
acc_000169,2024-07-01,68,55,3,7,1,integration
acc_000169,2024-08-01,77,59,9,6,0,none
acc_000169,2024-09-01,100,69,2,9,0,none
acc_000169,2024-10-01,91,63,5,10,0,none
acc_000169,2024-11-01,56,47,4,9,0,none
acc_000169,2024-12-01,62,43,4,8,0,none
acc_000169,2024-12-01,65,45,4,9,1,integration
acc_000169,2025-01-01,55,46,4,6,0,none
acc_000169,2025-03-01,83,68,9,6,0,none
acc_000170,2024-05-01,105,95,6,10,1,none
acc_000170,2024-06-01,82,60,2,6,0,none
acc_000170,2024-07-01,101,92,10,7,0,none
acc_000170,2024-08-01,85,66,3,9,0,none
acc_000170,2024-09-01,105,93,13,6,0,none
acc_000170,2024-10-01,129,118,8,6,0,none
acc_000170,2024-11-01,87,68,12,10,0,none
acc_000170,2024-12-01,77,66,5,9,0,none
acc_000170,2024-12-01,75,67,5,9,0,none
acc_000170,2025-01-01,96,66,10,10,0,none
acc_000170,2025-03-01,117,87,6,10,0,none
acc_000171,2024-01-01,69,60,7,11,0,none
acc_000171,2024-02-01,87,84,3,11,0,none
acc_000171,2024-03-01,124,114,9,6,0,none
acc_000171,2024-04-01,169,167,10,8,1,none
acc_000171,2024-05-01,72,71,3,6,0,none
acc_000171,2024-06-01,96,95,4,11,0,none
acc_000171,2024-07-01,90,86,13,11,0,none
acc_000171,2024-08-01,75,70,5,8,0,none
acc_000171,2024-09-01,118,99,6,10,0,none
acc_000171,2024-10-01,126,124,8,10,0,none
acc_000171,2024-11-01,80,79,4,10,1,product
acc_000171,2024-12-01,80,71,2,7,0,none
acc_000171,2024-12-01,98,97,12,9,1,none
acc_000171,2025-01-01,99,93,10,8,0,none
acc_000171,2025-03-01,126,117,9,6,0,none
acc_000172,2024-12-01,34,26,1,3,0,none
acc_000172,2024-12-01,35,23,1,2,0,none
acc_000172,2025-01-01,46,29,1,2,0,none
acc_000172,2025-03-01,72,57,3,3,0,none
acc_000173,2024-01-01,74,67,10,5,1,integration
acc_000173,2024-02-01,83,74,6,4,0,none
acc_000173,2024-03-01,116,103,11,4,0,none
acc_000173,2024-04-01,139,122,14,4,0,none
acc_000173,2024-05-01,87,86,5,5,1,product
acc_000173,2024-06-01,80,76,8,6,0,none
acc_000173,2024-07-01,85,84,6,7,0,none
acc_000173,2024-08-01,87,86,6,6,1,none
acc_000173,2024-09-01,107,98,8,5,0,none
acc_000173,2024-10-01,119,117,15,6,0,none
acc_000173,2024-11-01,75,73,6,7,0,none
acc_000173,2024-12-01,95,79,5,6,0,none
acc_000173,2024-12-01,86,75,7,4,0,none
acc_000173,2025-01-01,90,78,11,7,0,none
acc_000173,2025-03-01,118,106,16,6,0,none
acc_000174,2024-07-01,42,27,4,5,0,none
acc_000174,2024-08-01,34,21,2,5,0,none
acc_000174,2024-09-01,49,28,11,5,0,none
acc_000174,2024-10-01,73,49,11,4,0,none
acc_000174,2024-11-01,42,27,17,4,1,none
acc_000174,2024-12-01,40,27,13,5,0,none
acc_000174,2024-12-01,41,28,4,4,0,none
acc_000174,2025-01-01,10,6,0,1,1,integration
acc_000174,2025-03-01,25,13,3,1,0,none
acc_000175,2025-01-01,39,38,3,2,0,none
acc_000175,2025-03-01,59,52,1,3,0,none
acc_000176,2024-03-01,18,13,0,2,0,none
acc_000176,2024-04-01,22,14,3,3,0,none
acc_000176,2024-05-01,15,11,1,3,1,integration
acc_000176,2024-06-01,12,8,0,2,0,none
acc_000176,2024-07-01,14,9,1,2,0,none
acc_000176,2024-08-01,12,9,0,4,0,none
acc_000176,2024-09-01,23,16,2,2,1,product
acc_000176,2024-10-01,28,21,4,3,0,none
acc_000176,2024-11-01,17,11,2,4,0,none
acc_000176,2024-12-01,15,10,0,4,0,none
acc_000176,2024-12-01,14,9,0,3,0,none
acc_000176,2025-01-01,14,8,1,4,0,none
acc_000176,2025-03-01,24,15,0,4,0,none
acc_000177,2024-08-01,50,33,7,4,1,none
acc_000177,2024-09-01,91,66,3,4,0,none
acc_000177,2024-10-01,99,61,13,4,0,none
acc_000177,2024-11-01,56,35,2,4,0,none
acc_000177,2024-12-01,54,38,2,2,0,none
acc_000177,2024-12-01,71,44,2,3,0,none
acc_000177,2025-01-01,67,43,9,4,0,none
acc_000177,2025-03-01,99,62,11,3,0,none
acc_000178,2024-01-01,14,10,1,3,0,none
acc_000178,2024-02-01,11,6,0,4,0,none
acc_000178,2024-03-01,17,13,0,3,0,none
acc_000178,2024-04-01,18,14,1,4,1,none
acc_000178,2024-05-01,10,7,0,4,0,none
acc_000178,2024-06-01,10,6,0,5,1,product
acc_000178,2024-07-01,12,8,0,4,1,none
acc_000178,2024-08-01,13,9,1,3,1,integration
acc_000178,2024-09-01,14,9,0,3,1,none
acc_000178,2024-10-01,17,13,0,5,0,none
acc_000178,2024-11-01,12,8,0,5,1,product
acc_000178,2024-12-01,10,7,0,3,1,product
acc_000178,2024-12-01,14,8,0,3,0,none
acc_000178,2025-01-01,14,10,0,4,1,product
acc_000178,2025-03-01,18,11,1,4,0,none
acc_000179,2024-01-01,30,18,0,1,0,none
acc_000179,2024-02-01,43,34,4,1,0,none
acc_000179,2024-03-01,69,43,9,1,0,none
acc_000179,2024-04-01,53,39,3,1,0,none
acc_000179,2024-05-01,43,31,4,1,1,product
acc_000179,2024-06-01,44,35,2,1,0,none
acc_000179,2024-07-01,36,27,2,1,1,none
acc_000179,2024-08-01,31,22,3,1,1,product
acc_000179,2024-09-01,48,32,6,1,0,none
acc_000179,2024-10-01,50,40,5,1,0,none
acc_000179,2024-11-01,44,36,2,1,0,none
acc_000179,2024-12-01,36,23,4,1,1,none
acc_000179,2024-12-01,39,29,1,1,0,none
acc_000179,2025-01-01,36,23,4,1,0,none
acc_000179,2025-03-01,68,54,3,1,0,none
acc_000180,2024-05-01,94,87,4,5,0,none
acc_000180,2024-06-01,120,102,9,5,0,none
acc_000180,2024-07-01,108,91,9,3,0,none
acc_000180,2024-08-01,105,93,6,5,0,none
acc_000180,2024-09-01,186,168,17,4,0,none
acc_000180,2024-10-01,196,154,10,5,0,none
acc_000180,2024-11-01,132,128,17,5,0,none
acc_000180,2024-12-01,96,74,7,3,0,none
acc_000180,2024-12-01,99,92,3,4,0,none
acc_000180,2025-01-01,105,97,6,5,0,none
acc_000180,2025-03-01,196,173,14,5,0,none
acc_000181,2024-01-01,21,13,3,1,0,none
acc_000181,2024-02-01,22,14,1,1,0,none
acc_000181,2024-03-01,35,22,6,1,0,none
acc_000181,2024-04-01,32,23,2,1,1,product
acc_000181,2024-05-01,22,13,0,1,0,none
acc_000181,2024-06-01,25,15,2,1,0,none
acc_000181,2024-07-01,24,16,2,1,0,none
acc_000181,2024-08-01,25,17,5,1,1,product
acc_000181,2024-09-01,30,22,2,1,0,none
acc_000181,2024-10-01,30,23,2,1,0,none
acc_000181,2024-11-01,23,17,0,1,1,none
acc_000181,2024-12-01,20,12,5,1,0,none
acc_000181,2024-12-01,25,18,1,1,1,none
acc_000181,2025-01-01,4,2,0,1,1,product
acc_000181,2025-03-01,14,10,2,1,1,none
acc_000182,2024-09-01,20,15,1,3,0,none
acc_000182,2024-10-01,14,12,0,4,0,none
acc_000182,2024-11-01,10,9,0,2,0,none
acc_000182,2024-12-01,13,10,1,2,0,none
acc_000182,2024-12-01,12,10,1,4,0,none
acc_000182,2025-01-01,12,9,0,3,0,none
acc_000182,2025-03-01,18,16,0,2,0,none
acc_000183,2024-11-01,247,244,35,18,0,none
acc_000183,2024-12-01,193,160,5,13,0,none
acc_000183,2024-12-01,203,188,20,15,0,none
acc_000183,2025-01-01,213,210,29,13,0,none
acc_000183,2025-03-01,328,324,42,21,0,none
acc_000184,2024-01-01,34,25,3,3,0,none
acc_000184,2024-02-01,28,21,2,4,1,product
acc_000184,2024-03-01,44,34,4,5,0,none
acc_000184,2024-04-01,35,23,3,3,0,none
acc_000184,2024-05-01,30,23,2,3,0,none
acc_000184,2024-06-01,32,21,0,3,0,none
acc_000184,2024-07-01,28,17,1,4,0,none
acc_000184,2024-08-01,27,20,1,5,0,none
acc_000184,2024-09-01,41,31,5,4,0,none
acc_000184,2024-10-01,35,22,0,4,1,product
acc_000184,2024-11-01,24,16,2,5,0,none
acc_000184,2024-12-01,33,21,1,4,1,product
acc_000184,2024-12-01,32,23,1,4,0,none
acc_000184,2025-01-01,32,24,2,4,0,none
acc_000184,2025-03-01,37,26,5,5,0,none
acc_000185,2024-09-01,342,338,31,13,0,none
acc_000185,2024-10-01,360,334,15,14,0,none
acc_000185,2024-11-01,216,213,16,13,0,none
acc_000185,2024-12-01,161,159,20,13,0,none
acc_000185,2024-12-01,224,221,22,8,0,none
acc_000185,2025-01-01,211,208,15,14,0,none
acc_000185,2025-03-01,317,313,30,14,0,none
acc_000186,2024-05-01,32,24,1,5,1,billing
acc_000186,2024-06-01,30,23,0,3,1,integration
acc_000186,2024-07-01,34,28,1,5,0,none
acc_000186,2024-08-01,40,27,5,6,0,none
acc_000186,2024-09-01,45,31,1,3,0,none
acc_000186,2024-10-01,46,35,1,4,0,none
acc_000186,2024-11-01,33,24,0,5,0,none
acc_000186,2024-12-01,32,21,1,4,0,none
acc_000186,2024-12-01,38,31,4,5,1,product
acc_000186,2025-01-01,43,28,1,6,0,none
acc_000186,2025-03-01,58,48,7,4,0,none
acc_000187,2024-08-01,17,14,0,3,0,none
acc_000187,2024-09-01,24,16,2,2,0,none
acc_000187,2024-10-01,37,31,4,2,0,none
acc_000187,2024-11-01,24,19,3,3,0,none
acc_000187,2024-12-01,20,15,1,2,0,none
acc_000187,2024-12-01,20,15,1,2,0,none
acc_000187,2025-01-01,18,16,1,3,0,none
acc_000187,2025-03-01,30,25,3,2,1,product
acc_000188,2024-01-01,97,67,2,6,0,none
acc_000188,2024-02-01,90,63,9,7,0,none
acc_000188,2024-03-01,201,144,21,5,0,none
acc_000188,2024-04-01,109,79,2,4,0,none
acc_000188,2024-05-01,82,61,9,5,0,none
acc_000188,2024-06-01,113,80,14,5,0,none
acc_000188,2024-07-01,120,102,8,5,0,none
acc_000188,2024-08-01,112,78,4,6,0,none
acc_000188,2024-09-01,147,100,8,5,0,none
acc_000188,2024-10-01,137,93,3,4,0,none
acc_000188,2024-11-01,121,92,5,5,1,product
acc_000188,2024-12-01,89,62,13,6,0,none
acc_000188,2024-12-01,106,89,12,7,0,none
acc_000188,2025-01-01,107,92,7,6,0,none
acc_000188,2025-03-01,148,115,8,7,0,none
acc_000189,2024-09-01,25,20,2,2,1,product
acc_000189,2024-10-01,30,29,2,2,0,none
acc_000189,2024-11-01,17,16,2,3,0,none
acc_000189,2024-12-01,18,16,2,2,0,none
acc_000189,2024-12-01,18,17,2,3,0,none
acc_000189,2025-01-01,18,14,1,2,1,product
acc_000189,2025-03-01,23,22,1,2,0,none
acc_000190,2024-12-01,33,21,3,2,0,none
acc_000190,2025-01-01,26,16,2,1,0,none
acc_000190,2025-03-01,57,44,3,1,0,none
acc_000191,2024-01-01,33,24,3,3,0,none
acc_000191,2024-02-01,31,19,2,2,0,none
acc_000191,2024-03-01,65,53,7,2,0,none
acc_000191,2024-04-01,56,38,6,2,0,none
acc_000191,2024-05-01,40,30,1,2,0,none
acc_000191,2024-06-01,37,25,0,2,0,none
acc_000191,2024-07-01,32,21,3,2,0,none
acc_000191,2024-08-01,33,25,1,3,0,none
acc_000191,2024-09-01,55,35,2,3,0,none
acc_000191,2024-10-01,53,39,1,2,0,none
acc_000191,2024-11-01,38,26,3,3,0,none
acc_000191,2024-12-01,36,27,4,3,0,none
acc_000191,2024-12-01,36,26,4,3,0,none
acc_000191,2025-01-01,39,24,2,2,0,none
acc_000191,2025-03-01,45,34,3,3,0,none
acc_000192,2024-07-01,295,216,15,11,0,none
acc_000192,2024-08-01,245,192,23,15,1,integration
acc_000192,2024-09-01,340,294,32,13,0,none
acc_000192,2024-10-01,473,339,41,15,0,none
acc_000192,2024-11-01,275,225,10,10,0,none
acc_000192,2024-12-01,270,224,27,12,0,none
acc_000192,2024-12-01,275,247,11,14,0,none
acc_000192,2025-01-01,237,216,31,16,0,none
acc_000192,2025-03-01,445,370,9,15,0,none
acc_000193,2024-05-01,25,19,3,1,0,none
acc_000193,2024-06-01,22,16,2,1,1,integration
acc_000193,2024-07-01,27,17,3,1,0,none
acc_000193,2024-08-01,27,19,3,1,0,none
acc_000193,2024-09-01,48,39,5,1,0,none
acc_000193,2024-10-01,45,28,1,1,0,none
acc_000193,2024-11-01,28,19,3,1,0,none
acc_000193,2024-12-01,27,18,1,1,0,none
acc_000193,2024-12-01,27,19,2,1,0,none
acc_000193,2025-01-01,30,20,2,1,0,none
acc_000193,2025-03-01,46,28,1,1,0,none
acc_000194,2024-01-01,9,6,0,4,1,billing
acc_000194,2024-02-01,10,7,0,4,0,none
acc_000194,2024-03-01,14,8,1,2,0,none
acc_000194,2024-04-01,15,10,1,3,0,none
acc_000194,2024-05-01,8,6,0,3,0,none
acc_000194,2024-06-01,11,7,0,2,0,none
acc_000194,2024-07-01,11,8,0,3,0,none
acc_000194,2024-08-01,11,8,0,2,0,none
acc_000194,2024-09-01,14,10,0,4,0,none
acc_000194,2024-10-01,14,9,1,4,0,none
acc_000194,2024-11-01,10,7,0,4,0,none
acc_000194,2024-12-01,10,7,0,4,0,none
acc_000194,2024-12-01,11,8,1,3,0,none
acc_000194,2025-01-01,8,6,1,4,0,none
acc_000194,2025-03-01,17,11,1,4,0,none
acc_000195,2024-01-01,26,21,0,3,0,none
acc_000195,2024-02-01,21,18,2,3,0,none
acc_000195,2024-03-01,49,39,1,2,0,none
acc_000195,2024-04-01,53,40,7,3,0,none
acc_000195,2024-05-01,30,27,2,2,0,none
acc_000195,2024-06-01,26,20,0,3,0,none
acc_000195,2024-07-01,26,22,2,2,0,none
acc_000195,2024-08-01,23,19,0,3,0,none
acc_000195,2024-09-01,38,34,1,2,1,none
acc_000195,2024-10-01,41,32,6,2,0,none
acc_000195,2024-11-01,23,18,1,2,0,none
acc_000195,2024-12-01,31,23,2,2,1,integration
acc_000195,2024-12-01,21,16,2,2,0,none
acc_000195,2025-01-01,30,21,2,2,0,none
acc_000195,2025-03-01,39,32,1,2,0,none
acc_000196,2024-01-01,33,30,3,4,0,none
acc_000196,2024-02-01,30,21,1,5,0,none
acc_000196,2024-03-01,43,34,6,3,0,none
acc_000196,2024-04-01,44,36,2,5,0,none
acc_000196,2024-05-01,32,28,2,4,0,none
acc_000196,2024-06-01,31,28,2,5,0,none
acc_000196,2024-07-01,27,24,0,3,0,none
acc_000196,2024-08-01,23,21,0,3,0,none
acc_000196,2024-09-01,39,36,4,4,0,none
acc_000196,2024-10-01,45,40,2,4,0,none
acc_000196,2024-11-01,28,21,1,4,0,none
acc_000196,2024-12-01,28,23,2,3,0,none
acc_000196,2024-12-01,22,17,3,4,0,none
acc_000196,2025-01-01,31,23,3,3,0,none
acc_000196,2025-03-01,36,32,3,5,1,product
acc_000197,2024-01-01,125,81,11,17,0,none
acc_000197,2024-02-01,157,120,7,18,0,none
acc_000197,2024-03-01,233,163,18,19,1,integration
acc_000197,2024-04-01,296,214,42,19,0,none
acc_000197,2024-05-01,175,136,22,10,0,none
acc_000197,2024-06-01,158,129,14,16,0,none
acc_000197,2024-07-01,162,121,3,11,0,none
acc_000197,2024-08-01,136,103,12,12,0,none
acc_000197,2024-09-01,244,149,17,14,0,none
acc_000197,2024-10-01,261,179,15,11,0,none
acc_000197,2024-11-01,135,106,4,19,0,none
acc_000197,2024-12-01,125,88,9,19,0,none
acc_000197,2024-12-01,157,129,19,19,0,none
acc_000197,2025-01-01,158,122,21,11,0,none
acc_000197,2025-03-01,324,220,24,10,0,none
acc_000198,2024-01-01,56,40,4,3,0,none
acc_000198,2024-02-01,52,44,5,3,0,none
acc_000198,2024-03-01,75,59,8,3,0,none
acc_000198,2024-04-01,82,67,11,4,1,none
acc_000198,2024-05-01,49,40,5,3,0,none
acc_000198,2024-06-01,63,49,7,4,0,none
acc_000198,2024-07-01,63,50,7,4,0,none
acc_000198,2024-08-01,54,39,1,3,0,none
acc_000198,2024-09-01,74,54,8,3,0,none
acc_000198,2024-10-01,85,62,6,3,0,none
acc_000198,2024-11-01,63,55,1,3,0,none
acc_000198,2024-12-01,63,45,6,3,0,none
acc_000198,2024-12-01,63,58,3,3,0,none
acc_000198,2025-01-01,46,38,3,3,0,none
acc_000198,2025-03-01,93,87,6,4,0,none
acc_000199,2024-01-01,29,18,8,1,0,none
acc_000199,2024-02-01,27,16,8,2,0,none
acc_000199,2024-03-01,63,42,7,2,0,none
acc_000199,2024-04-01,72,53,19,2,0,none
acc_000199,2024-05-01,37,24,2,2,0,none
acc_000199,2024-06-01,35,23,8,2,1,none
acc_000199,2024-07-01,30,20,2,2,1,integration
acc_000199,2024-08-01,33,25,2,2,0,none
acc_000199,2024-09-01,66,40,20,1,0,none
acc_000199,2024-10-01,71,51,5,1,0,none
acc_000199,2024-11-01,40,26,5,1,0,none
acc_000199,2024-12-01,39,25,3,2,0,none
acc_000199,2024-12-01,31,23,11,1,0,none
acc_000199,2025-01-01,6,4,0,1,1,integration
acc_000199,2025-03-01,15,9,2,1,0,none
acc_000200,2024-01-01,27,15,7,1,1,product
acc_000200,2024-02-01,24,12,5,1,1,integration
acc_000200,2024-03-01,33,19,5,1,1,integration
acc_000200,2024-04-01,42,21,9,1,0,none
acc_000200,2024-05-01,27,14,2,1,0,none
acc_000200,2024-06-01,22,10,2,1,1,none
acc_000200,2024-07-01,21,10,3,1,0,none
acc_000200,2024-08-01,21,13,2,1,0,none
acc_000200,2024-09-01,38,22,2,1,0,none
acc_000200,2024-10-01,37,18,5,1,0,none
acc_000200,2024-11-01,28,16,1,1,0,none
acc_000200,2024-12-01,24,12,5,1,1,none
acc_000200,2024-12-01,22,13,0,1,0,none
acc_000200,2025-01-01,5,3,0,1,1,product
acc_000200,2025-03-01,8,4,0,1,0,none
acc_000201,2024-12-01,31,19,1,2,1,integration
acc_000201,2025-01-01,9,5,2,1,1,product
acc_000201,2025-03-01,21,13,4,1,0,none
acc_000202,2024-01-01,30,19,4,3,0,none
acc_000202,2024-02-01,38,27,1,3,1,product
acc_000202,2024-03-01,53,39,4,2,0,none
acc_000202,2024-04-01,69,56,5,2,0,none
acc_000202,2024-05-01,40,29,4,2,0,none
acc_000202,2024-06-01,41,31,1,3,0,none
acc_000202,2024-07-01,31,25,1,3,0,none
acc_000202,2024-08-01,30,24,1,3,0,none
acc_000202,2024-09-01,51,42,6,3,1,none
acc_000202,2024-10-01,54,38,1,2,1,none
acc_000202,2024-11-01,44,29,5,3,0,none
acc_000202,2024-12-01,38,26,1,3,0,none
acc_000202,2024-12-01,35,28,1,2,0,none
acc_000202,2025-01-01,31,26,2,3,0,none
acc_000202,2025-03-01,57,49,8,3,0,none
acc_000203,2024-02-01,19,15,1,1,0,none
acc_000203,2024-03-01,32,23,4,1,0,none
acc_000203,2024-04-01,34,26,1,1,0,none
acc_000203,2024-05-01,22,19,1,1,0,none
acc_000203,2024-06-01,25,20,2,1,0,none
acc_000203,2024-07-01,24,16,0,1,0,none
acc_000203,2024-08-01,18,14,1,1,0,none
acc_000203,2024-09-01,37,31,3,1,0,none
acc_000203,2024-10-01,29,24,1,1,0,none
acc_000203,2024-11-01,23,20,2,1,0,none
acc_000203,2024-12-01,24,19,2,1,0,none
acc_000203,2024-12-01,25,19,1,1,1,product
acc_000203,2025-01-01,25,19,0,1,1,product
acc_000203,2025-03-01,34,27,1,1,1,integration
acc_000204,2024-01-01,94,74,8,8,1,billing
acc_000204,2024-02-01,99,89,6,9,0,none
acc_000204,2024-03-01,166,141,23,9,0,none
acc_000204,2024-04-01,168,136,14,7,1,none
acc_000204,2024-05-01,106,82,5,6,0,none
acc_000204,2024-06-01,108,101,9,8,0,none
acc_000204,2024-07-01,91,79,13,6,0,none
acc_000204,2024-08-01,114,106,8,7,0,none
acc_000204,2024-09-01,133,121,17,9,0,none
acc_000204,2024-10-01,150,116,18,7,0,none
acc_000204,2024-11-01,102,81,11,6,0,none
acc_000204,2024-12-01,101,83,5,7,0,none
acc_000204,2024-12-01,107,87,9,8,0,none
acc_000204,2025-01-01,116,111,7,7,0,none
acc_000204,2025-03-01,139,131,14,8,0,none
acc_000205,2024-03-01,33,32,3,1,1,product
acc_000205,2024-04-01,36,31,4,1,0,none
acc_000205,2024-05-01,23,17,3,1,0,none
acc_000205,2024-06-01,23,20,2,1,0,none
acc_000205,2024-07-01,16,15,2,1,1,product
acc_000205,2024-08-01,19,15,0,1,1,product
acc_000205,2024-09-01,33,29,3,1,0,none
acc_000205,2024-10-01,33,31,3,1,1,none
acc_000205,2024-11-01,22,19,0,1,0,none
acc_000205,2024-12-01,20,19,1,1,0,none
acc_000205,2024-12-01,20,18,0,1,1,integration
acc_000205,2025-01-01,16,14,1,1,0,none
acc_000205,2025-03-01,29,23,3,1,0,none
acc_000206,2024-01-01,23,18,1,1,0,none
acc_000206,2024-02-01,19,17,2,1,0,none
acc_000206,2024-03-01,36,28,0,1,0,none
acc_000206,2024-04-01,36,26,1,1,1,none
acc_000206,2024-05-01,21,19,1,1,0,none
acc_000206,2024-06-01,23,19,0,1,0,none
acc_000206,2024-07-01,26,23,1,1,0,none
acc_000206,2024-08-01,20,19,2,1,0,none
acc_000206,2024-09-01,36,26,4,1,0,none
acc_000206,2024-10-01,30,26,4,1,0,none
acc_000206,2024-11-01,27,22,3,1,0,none
acc_000206,2024-12-01,27,25,1,1,0,none
acc_000206,2024-12-01,26,24,1,1,0,none
acc_000206,2025-01-01,19,16,1,1,0,none
acc_000206,2025-03-01,30,23,3,1,0,none
acc_000207,2024-01-01,27,21,3,1,0,none
acc_000207,2024-02-01,27,19,0,1,0,none
acc_000207,2024-03-01,37,29,3,1,0,none
acc_000207,2024-04-01,51,43,5,1,1,integration
acc_000207,2024-05-01,27,21,1,1,0,none
acc_000207,2024-06-01,29,24,2,1,1,product
acc_000207,2024-07-01,25,21,2,1,0,none
acc_000207,2024-08-01,21,19,2,1,1,product
acc_000207,2024-09-01,29,25,4,1,0,none
acc_000207,2024-10-01,35,32,1,1,0,none
acc_000207,2024-11-01,23,19,3,1,0,none
acc_000207,2024-12-01,26,21,0,1,1,none
acc_000207,2024-12-01,27,19,3,1,1,product
acc_000207,2025-01-01,27,25,2,1,1,none
acc_000207,2025-03-01,46,41,3,1,0,none
acc_000208,2024-12-01,105,85,4,6,0,none
acc_000208,2025-01-01,95,80,13,7,0,none
acc_000208,2025-03-01,219,166,16,5,0,none
