event_id,user_id,account_id,feature_name,meal_category,event_type,timestamp
evt_00058529,usr_0001068,acc_000670,recipe_browse,breakfast,abandoned,2023-08-07 12:21:49
evt_00018167,usr_0000321,acc_000211,recipe_import,,blocked,2023-02-05 16:16:02
evt_00090578,usr_0001628,acc_001007,meal_plan_builder,dessert,used,2023-12-10 13:23:51
evt_00130021,usr_0002371,acc_001467,recipe_import,,blocked,2024-04-15 09:19:39
evt_00086224,usr_0001542,acc_000958,recipe_browse,dinner,abandoned,2023-05-02 17:58:27
evt_00089657,usr_0001608,acc_000997,recipe_browse,snack,abandoned,2024-05-18 11:10:52
evt_00156522,usr_0002845,acc_001762,recipe_browse,lunch,used,2024-01-03 14:53:48
evt_00105586,usr_0001910,acc_001177,dietary_filter,,abandoned,2024-05-26 13:27:24
evt_00028890,usr_0000536,acc_000339,grocery_sync,,used,2024-04-25 14:03:43
evt_00059234,usr_0001080,acc_000675,meal_plan_builder,snack,abandoned,2024-03-09 06:38:56
evt_00156530,usr_0002843,acc_001762,nutritional_info,,used,2024-05-01 15:37:47
evt_00081423,usr_0001456,acc_000906,grocery_sync,,used,2023-01-13 09:14:39
evt_00085938,usr_0001540,acc_000956,meal_swap,dessert,abandoned,2023-08-13 14:53:19
evt_00152684,usr_0002773,acc_001721,meal_swap,snack,used,2024-03-29 15:47:01
evt_00014207,usr_0000258,acc_000173,grocery_sync,,blocked,2023-12-06 16:15:02
evt_00067036,usr_0001219,acc_000758,recipe_import,,used,2024-05-18 08:44:47
evt_00096083,usr_0001728,acc_001071,collection_create,,blocked,2024-03-13 21:48:39
evt_00049423,usr_0000920,acc_000576,recipe_browse,lunch,used,2023-09-18 09:16:37
evt_00065291,usr_0001181,acc_000735,grocery_sync,,blocked,2023-04-08 06:43:10
evt_00054196,usr_0000998,acc_000623,recipe_browse,dinner,used,2024-05-13 22:49:17
evt_00030415,usr_0000560,acc_000353,meal_plan_builder,lunch,used,2023-06-26 09:52:52
evt_00116775,usr_0002126,acc_001314,grocery_sync,,blocked,2024-01-05 17:24:40
evt_00006110,usr_0000116,acc_000075,meal_plan_builder,lunch,used,2024-02-12 17:07:59
evt_00131001,usr_0002388,acc_001477,recipe_browse,dessert,used,2024-03-11 20:12:28
evt_00100974,usr_0001816,acc_001126,recipe_browse,dinner,abandoned,2024-01-03 14:43:20
evt_00036844,usr_0000665,acc_000418,recipe_browse,dinner,used,2024-04-10 19:03:20
evt_00039614,usr_0000719,acc_000453,nutritional_info,,used,2023-10-10 13:23:13
evt_00040110,usr_0000729,acc_000459,meal_plan_builder,lunch,used,2024-04-27 08:02:39
evt_00011665,usr_0000211,acc_000137,grocery_sync,,used,2023-12-04 19:37:33
evt_00139005,usr_0002535,acc_001570,recipe_browse,lunch,used,2024-02-14 15:19:54
evt_00148869,usr_0002703,acc_001679,dietary_filter,,used,2023-09-09 16:32:26
evt_00070989,usr_0001277,acc_000799,meal_plan_builder,breakfast,used,2023-10-20 07:46:14
evt_00084519,usr_0001514,acc_000939,recipe_browse,snack,abandoned,2023-10-27 22:47:22
evt_00024036,usr_0000439,acc_000285,dietary_filter,,used,2023-07-23 07:21:15
evt_00058527,usr_0001068,acc_000670,meal_plan_builder,breakfast,used,2023-06-18 19:59:31
evt_00145382,usr_0002637,acc_001639,recipe_browse,dinner,abandoned,2024-05-13 08:40:35
evt_00066464,usr_0001212,acc_000753,grocery_sync,,used,2024-01-06 11:18:02
evt_00123890,usr_0002248,acc_001394,meal_plan_builder,dinner,used,2023-07-03 10:04:19
evt_00115355,usr_0002103,acc_001297,dietary_filter,,used,2024-01-02 08:21:17
evt_00047671,usr_0000871,acc_000555,collection_create,,used,2023-12-14 08:51:01
evt_00070753,usr_0001276,acc_000798,recipe_browse,dessert,abandoned,2023-06-15 07:53:58
evt_00126598,usr_0002303,acc_001427,recipe_browse,lunch,used,2024-05-23 22:39:21
evt_00145148,usr_0002634,acc_001637,meal_plan_builder,dinner,abandoned,2024-04-21 07:53:02
evt_00066053,usr_0001199,acc_000746,nutritional_info,,used,2023-11-19 22:40:22
evt_00030834,usr_0000571,acc_000358,dietary_filter,,abandoned,2023-07-09 11:33:15
evt_00006349,usr_0000118,acc_000077,grocery_sync,,blocked,2023-12-14 08:21:06
evt_00024022,usr_0000439,acc_000285,collection_create,,used,2022-09-25 12:05:14
evt_00092069,usr_0001653,acc_001025,recipe_browse,dinner,used,2023-09-05 09:54:48
evt_00145025,usr_0002633,acc_001636,recipe_browse,dinner,abandoned,2024-03-06 08:06:44
evt_00090936,usr_0001631,acc_001009,nutritional_info,,used,2024-05-18 07:38:58
evt_00138166,usr_0002519,acc_001560,nutritional_info,,used,2024-05-21 07:05:22
evt_00030616,usr_0000567,acc_000356,meal_plan_builder,dinner,abandoned,2022-10-12 11:09:32
evt_00066632,usr_0001214,acc_000755,recipe_import,,blocked,2024-01-30 16:21:41
evt_00069747,usr_0001261,acc_000787,meal_plan_builder,breakfast,used,2023-01-29 13:16:05
evt_00060650,usr_0001104,acc_000691,collection_create,,used,2024-05-17 09:25:34
evt_00036685,usr_0000664,acc_000417,grocery_sync,,used,2024-01-26 20:28:31
evt_00107920,usr_0001947,acc_001206,dietary_filter,,abandoned,2023-03-06 08:14:57
evt_00157336,usr_0002856,acc_001769,recipe_browse,dessert,used,2024-02-20 10:38:45
evt_00006202,usr_0000117,acc_000076,recipe_browse,dinner,used,2023-12-04 10:14:35
evt_00095757,usr_0001721,acc_001066,dietary_filter,,used,2024-05-20 19:34:02
evt_00061358,usr_0001117,acc_000700,recipe_browse,dessert,used,2023-03-02 16:18:10
evt_00035078,usr_0000639,acc_000401,recipe_browse,dessert,used,2024-02-18 19:41:14
evt_00093660,usr_0001681,acc_001042,dietary_filter,,used,2024-01-14 11:14:13
evt_00142624,usr_0002593,acc_001612,recipe_import,,abandoned,2022-11-14 10:10:02
evt_00086902,usr_0001554,acc_000964,meal_swap,dessert,used,2023-12-30 10:18:29
evt_00150275,usr_0002720,acc_001692,dietary_filter,,used,2024-05-15 17:21:49
evt_00072496,usr_0001304,acc_000815,nutritional_info,,abandoned,2024-02-03 13:08:06
evt_00150765,usr_0002730,acc_001698,meal_plan_builder,breakfast,abandoned,2023-11-09 07:30:18
evt_00042245,usr_0000777,acc_000491,nutritional_info,,used,2023-12-15 15:25:12
evt_00130569,usr_0002382,acc_001473,meal_plan_builder,lunch,used,2023-10-31 14:50:28
evt_00008442,usr_0000149,acc_000100,nutritional_info,,used,2024-05-07 20:28:58
evt_00073910,usr_0001324,acc_000826,nutritional_info,,used,2023-07-14 20:39:57
evt_00135947,usr_0002488,acc_001535,collection_create,,blocked,2023-10-29 08:39:23
evt_00109765,usr_0001988,acc_001233,meal_plan_builder,dinner,used,2024-05-01 07:02:52
evt_00123007,usr_0002239,acc_001386,nutritional_info,,used,2023-08-13 11:57:50
evt_00011653,usr_0000211,acc_000137,nutritional_info,,abandoned,2024-02-19 21:33:55
evt_00124674,usr_0002268,acc_001404,recipe_browse,dinner,used,2024-03-09 17:10:09
evt_00108984,usr_0001972,acc_001222,nutritional_info,,abandoned,2024-04-13 15:54:20
evt_00101369,usr_0001826,acc_001131,meal_plan_builder,dinner,used,2024-03-15 14:33:09
evt_00079035,usr_0001415,acc_000880,meal_plan_builder,breakfast,abandoned,2022-12-31 08:34:22
evt_00056356,usr_0001035,acc_000649,recipe_browse,dinner,used,2024-04-08 08:45:42
evt_00040262,usr_0000731,acc_000461,meal_plan_builder,dinner,used,2023-01-30 08:21:25
evt_00046274,usr_0000850,acc_000538,recipe_browse,dessert,used,2024-03-04 09:37:03
evt_00006307,usr_0000118,acc_000077,collection_create,,abandoned,2024-01-14 15:50:11
evt_00115252,usr_0002099,acc_001295,meal_plan_builder,dinner,used,2024-05-07 06:20:42
evt_00128490,usr_0002339,acc_001447,recipe_browse,breakfast,used,2023-03-17 06:35:57
evt_00008708,usr_0000156,acc_000103,recipe_import,,used,2023-12-03 20:12:12
evt_00129196,usr_0002354,acc_001455,nutritional_info,,used,2024-05-10 10:02:14
evt_00083228,usr_0001498,acc_000926,dietary_filter,,used,2023-05-09 13:53:08
evt_00018365,usr_0000328,acc_000215,collection_create,,blocked,2024-05-23 19:29:23
evt_00147016,usr_0002673,acc_001657,grocery_sync,,used,2023-08-22 17:42:31
evt_00024324,usr_0000445,acc_000288,recipe_browse,breakfast,abandoned,2023-06-18 08:13:33
evt_00048075,usr_0000890,acc_000562,recipe_browse,dessert,used,2023-07-06 21:29:39
evt_00106965,usr_0001927,acc_001193,recipe_browse,breakfast,abandoned,2023-11-01 22:53:23
evt_00066511,usr_0001212,acc_000753,recipe_import,,used,2024-05-29 07:23:56
evt_00064293,usr_0001162,acc_000724,recipe_import,,blocked,2023-05-17 15:47:27
evt_00146363,usr_0002664,acc_001651,grocery_sync,,blocked,2024-05-15 18:33:07
evt_00059170,usr_0001077,acc_000674,meal_swap,lunch,abandoned,2024-03-01 07:07:00
evt_00121381,usr_0002201,acc_001365,grocery_sync,,abandoned,2024-05-19 06:29:01
evt_00039361,usr_0000717,acc_000451,meal_plan_builder,lunch,abandoned,2024-03-28 19:01:59
evt_00101135,usr_0001819,acc_001128,recipe_browse,breakfast,used,2024-05-07 07:39:48
evt_00017506,usr_0000315,acc_000206,meal_plan_builder,dessert,used,2023-05-16 06:00:18
evt_00029404,usr_0000545,acc_000344,dietary_filter,,used,2023-02-15 11:18:23
evt_00147158,usr_0002676,acc_001659,grocery_sync,,abandoned,2023-05-20 13:09:27
evt_00126223,usr_0002300,acc_001424,nutritional_info,,used,2024-05-12 18:18:11
evt_00046139,usr_0000845,acc_000534,nutritional_info,,used,2023-09-14 14:55:35
evt_00150483,usr_0002727,acc_001696,meal_plan_builder,snack,used,2024-02-07 21:42:02
evt_00109232,usr_0001974,acc_001224,grocery_sync,,used,2024-01-12 19:29:14
evt_00121115,usr_0002192,acc_001361,recipe_browse,dinner,used,2023-07-21 16:30:22
evt_00102351,usr_0001851,acc_001144,recipe_browse,breakfast,used,2024-05-04 22:54:40
evt_00081227,usr_0001455,acc_000905,recipe_browse,breakfast,used,2023-02-22 18:03:53
evt_00011048,usr_0000197,acc_000129,recipe_browse,dinner,used,2023-02-02 16:16:56
evt_00039217,usr_0000713,acc_000448,dietary_filter,,abandoned,2024-04-16 11:52:36
evt_00067767,usr_0001228,acc_000765,meal_plan_builder,lunch,used,2022-12-10 09:58:17
evt_00156813,usr_0002847,acc_001763,recipe_browse,breakfast,used,2024-03-06 08:55:57
evt_00100583,usr_0001809,acc_001121,collection_create,,used,2023-09-02 20:28:48
evt_00000641,usr_0000016,acc_000009,meal_plan_builder,dessert,abandoned,2023-12-12 16:55:34
evt_00110296,usr_0002000,acc_001239,nutritional_info,,used,2023-10-16 21:17:01
evt_00043467,usr_0000799,acc_000506,meal_plan_builder,dessert,used,2024-01-01 19:52:01
evt_00019906,usr_0000353,acc_000231,nutritional_info,,used,2023-10-24 09:05:49
evt_00122904,usr_0002237,acc_001384,recipe_import,,used,2023-11-24 17:04:57
evt_00073801,usr_0001324,acc_000826,dietary_filter,,used,2023-09-04 16:15:25
evt_00159286,usr_0002895,acc_001792,nutritional_info,,used,2023-01-23 09:50:34
evt_00009051,usr_0000164,acc_000108,dietary_filter,,used,2023-08-06 14:14:40
evt_00034756,usr_0000631,acc_000398,recipe_browse,dessert,used,2023-02-04 21:51:04
evt_00022935,usr_0000416,acc_000270,recipe_browse,lunch,used,2023-06-21 07:03:26
evt_00058630,usr_0001068,acc_000670,nutritional_info,,used,2023-08-23 18:29:53
evt_00014308,usr_0000258,acc_000173,recipe_browse,snack,used,2023-10-19 19:38:32
evt_00005207,usr_0000095,acc_000065,recipe_browse,dinner,used,2024-05-23 14:03:48
evt_00150132,usr_0002720,acc_001692,recipe_browse,dessert,used,2023-10-13 18:48:12
evt_00049009,usr_0000910,acc_000572,recipe_browse,breakfast,abandoned,2024-05-05 10:16:25
evt_00023774,usr_0000437,acc_000283,recipe_browse,dinner,used,2024-04-01 08:56:50
evt_00084480,usr_0001513,acc_000938,recipe_browse,lunch,used,2024-03-24 06:03:59
evt_00048392,usr_0000893,acc_000565,collection_create,,used,2023-10-21 06:59:35
evt_00121793,usr_0002209,acc_001368,dietary_filter,,used,2023-10-09 10:31:01
evt_00107929,usr_0001946,acc_001206,meal_plan_builder,dinner,used,2024-04-28 13:59:42
evt_00131673,usr_0002401,acc_001487,recipe_browse,dinner,used,2024-01-27 21:07:45
evt_00048565,usr_0000901,acc_000568,collection_create,,used,2023-11-17 18:21:08
evt_00121050,usr_0002192,acc_001361,meal_plan_builder,dessert,abandoned,2023-02-26 08:08:27
evt_00124776,usr_0002268,acc_001404,recipe_browse,dinner,used,2023-12-31 21:46:23
evt_00003036,usr_0000059,acc_000036,nutritional_info,,used,2024-03-24 15:56:44
evt_00010326,usr_0000188,acc_000121,meal_plan_builder,dessert,used,2024-02-19 13:48:42
evt_00051721,usr_0000964,acc_000601,nutritional_info,,abandoned,2024-04-13 13:28:54
evt_00156167,usr_0002840,acc_001759,recipe_browse,dessert,abandoned,2023-10-28 14:05:10
evt_00076543,usr_0001379,acc_000856,recipe_browse,dinner,used,2024-05-19 21:41:25
evt_00069755,usr_0001261,acc_000787,collection_create,,used,2024-05-20 14:47:15
evt_00156882,usr_0002848,acc_001764,recipe_browse,dinner,used,2022-11-10 18:21:58
evt_00004373,usr_0000083,acc_000055,dietary_filter,,used,2023-11-27 18:23:15
evt_00122263,usr_0002213,acc_001371,recipe_browse,lunch,used,2024-05-23 15:35:08
evt_00149940,usr_0002717,acc_001690,dietary_filter,,used,2022-12-11 16:23:03
evt_00125708,usr_0002290,acc_001418,meal_swap,snack,used,2024-02-01 17:42:35
evt_00145994,usr_0002658,acc_001647,meal_plan_builder,dinner,used,2023-02-20 16:36:49
evt_00032469,usr_0000598,acc_000376,collection_create,,used,2023-09-20 15:03:57
evt_00004931,usr_0000090,acc_000060,grocery_sync,,blocked,2023-08-25 19:45:06
evt_00060999,usr_0001107,acc_000693,grocery_sync,,used,2024-04-21 17:32:45
evt_00106637,usr_0001922,acc_001188,recipe_browse,lunch,used,2023-12-14 08:08:41
evt_00147915,usr_0002687,acc_001665,dietary_filter,,abandoned,2024-04-18 13:22:36
evt_00041316,usr_0000756,acc_000477,recipe_import,,blocked,2024-03-02 18:52:18
evt_00070453,usr_0001268,acc_000792,recipe_browse,breakfast,used,2024-01-25 17:45:17
evt_00021153,usr_0000382,acc_000247,meal_plan_builder,dinner,abandoned,2024-02-21 10:19:27
evt_00134304,usr_0002460,acc_001520,recipe_import,,used,2024-04-01 12:17:18
evt_00156463,usr_0002842,acc_001761,nutritional_info,,used,2024-05-25 12:40:20
evt_00153915,usr_0002792,acc_001734,meal_plan_builder,lunch,used,2024-05-07 22:06:17
evt_00050675,usr_0000951,acc_000592,recipe_browse,breakfast,used,2024-03-28 16:52:39
evt_00113173,usr_0002050,acc_001268,meal_swap,dinner,used,2023-12-16 19:20:53
evt_00060327,usr_0001100,acc_000687,meal_plan_builder,snack,used,2024-04-10 09:24:39
evt_00053489,usr_0000986,acc_000616,recipe_browse,lunch,used,2023-03-26 19:31:32
evt_00151043,usr_0002735,acc_001701,nutritional_info,,used,2022-12-31 08:17:26
evt_00114813,usr_0002094,acc_001291,grocery_sync,,blocked,2023-10-17 14:45:34
evt_00038314,usr_0000692,acc_000438,nutritional_info,,used,2024-05-19 19:23:23
evt_00022323,usr_0000405,acc_000262,nutritional_info,,abandoned,2024-02-19 15:59:41
evt_00102280,usr_0001845,acc_001140,meal_plan_builder,snack,used,2024-04-30 16:35:00
evt_00148689,usr_0002700,acc_001676,recipe_browse,dinner,used,2023-07-08 18:23:08
evt_00093474,usr_0001675,acc_001038,recipe_browse,dinner,used,2024-05-31 11:12:55
evt_00118227,usr_0002151,acc_001332,collection_create,,abandoned,2024-02-12 08:13:24
evt_00058708,usr_0001071,acc_000671,recipe_import,,used,2024-05-31 06:37:38
evt_00033614,usr_0000616,acc_000388,meal_plan_builder,breakfast,used,2023-09-27 19:21:09
evt_00056761,usr_0001042,acc_000653,grocery_sync,,abandoned,2023-12-20 16:28:19
evt_00153941,usr_0002793,acc_001735,recipe_browse,dinner,used,2023-09-11 15:50:30
evt_00131311,usr_0002394,acc_001482,dietary_filter,,used,2024-05-23 07:36:28
evt_00043979,usr_0000805,acc_000510,dietary_filter,,used,2023-06-28 10:55:09
evt_00015753,usr_0000287,acc_000190,grocery_sync,,used,2024-03-16 21:15:24
evt_00061902,usr_0001126,acc_000704,meal_swap,dessert,used,2024-03-27 15:25:21
evt_00106579,usr_0001921,acc_001187,grocery_sync,,blocked,2024-03-04 22:28:22
evt_00154460,usr_0002804,acc_001741,meal_plan_builder,breakfast,used,2023-07-09 14:53:48
evt_00050995,usr_0000956,acc_000595,meal_swap,dinner,used,2024-04-26 09:33:59
evt_00002168,usr_0000046,acc_000027,recipe_browse,lunch,used,2023-07-24 06:51:01
evt_00062826,usr_0001135,acc_000710,meal_plan_builder,snack,abandoned,2024-05-04 15:26:32
evt_00138922,usr_0002534,acc_001569,meal_swap,breakfast,used,2024-03-18 16:22:17
evt_00125734,usr_0002291,acc_001419,recipe_browse,lunch,used,2023-05-01 08:13:43
evt_00061895,usr_0001126,acc_000704,recipe_browse,lunch,used,2024-04-09 22:09:53
evt_00106211,usr_0001919,acc_001185,collection_create,,used,2024-05-07 14:56:04
evt_00099519,usr_0001796,acc_001112,dietary_filter,,used,2024-03-26 13:15:33
evt_00108636,usr_0001959,acc_001215,dietary_filter,,abandoned,2023-09-17 16:49:56
evt_00008333,usr_0000146,acc_000097,nutritional_info,,used,2024-02-16 15:52:49
evt_00047375,usr_0000866,acc_000551,meal_swap,lunch,abandoned,2023-03-27 22:58:00
evt_00108523,usr_0001958,acc_001214,recipe_browse,dessert,used,2024-02-10 19:00:20
evt_00102177,usr_0001845,acc_001140,meal_plan_builder,lunch,used,2024-04-25 16:38:52
evt_00063556,usr_0001150,acc_000717,nutritional_info,,abandoned,2024-05-17 06:15:49
evt_00002180,usr_0000046,acc_000027,recipe_import,,blocked,2023-12-20 21:34:22
evt_00060628,usr_0001104,acc_000691,meal_plan_builder,snack,abandoned,2024-04-29 18:07:20
evt_00135260,usr_0002473,acc_001528,dietary_filter,,used,2023-12-25 15:08:55
evt_00002248,usr_0000048,acc_000029,recipe_browse,breakfast,abandoned,2024-01-10 06:47:49
evt_00047094,usr_0000860,acc_000546,grocery_sync,,blocked,2023-05-16 06:07:13
evt_00125171,usr_0002276,acc_001410,recipe_browse,breakfast,abandoned,2023-07-11 21:38:07
evt_00057441,usr_0001052,acc_000660,meal_plan_builder,lunch,used,2023-11-19 09:48:52
evt_00024912,usr_0000454,acc_000296,collection_create,,blocked,2024-05-17 13:30:44
evt_00095956,usr_0001725,acc_001068,nutritional_info,,used,2024-05-28 11:46:29
evt_00077155,usr_0001387,acc_000862,meal_plan_builder,dinner,used,2023-05-20 11:32:41
evt_00091869,usr_0001651,acc_001024,meal_plan_builder,breakfast,used,2024-04-06 06:50:28
evt_00043824,usr_0000803,acc_000509,recipe_browse,dinner,abandoned,2024-05-29 18:43:25
evt_00135115,usr_0002467,acc_001525,nutritional_info,,used,2024-03-28 22:37:20
evt_00014632,usr_0000263,acc_000178,recipe_browse,dinner,used,2024-02-13 18:18:53
evt_00074712,usr_0001340,acc_000834,meal_plan_builder,breakfast,used,2024-04-26 21:59:12
evt_00117624,usr_0002137,acc_001323,recipe_browse,dinner,used,2024-03-11 11:18:28
evt_00074301,usr_0001333,acc_000830,nutritional_info,,used,2024-01-12 15:27:30
evt_00109638,usr_0001987,acc_001232,recipe_import,,blocked,2024-04-09 20:16:17
evt_00031158,usr_0000582,acc_000364,nutritional_info,,used,2023-09-20 07:51:46
evt_00097758,usr_0001775,acc_001098,meal_plan_builder,breakfast,used,2023-10-06 14:07:53
evt_00083967,usr_0001510,acc_000935,grocery_sync,,blocked,2023-08-19 14:43:38
evt_00003837,usr_0000073,acc_000047,recipe_browse,lunch,used,2023-04-20 17:23:20
evt_00095955,usr_0001725,acc_001068,recipe_browse,snack,used,2024-02-26 15:25:25
evt_00064876,usr_0001171,acc_000729,recipe_import,,used,2023-08-26 12:04:58
evt_00077862,usr_0001396,acc_000868,nutritional_info,,abandoned,2024-04-24 13:14:31
evt_00042423,usr_0000780,acc_000492,meal_plan_builder,snack,used,2024-04-14 15:08:34
evt_00038273,usr_0000690,acc_000437,recipe_browse,snack,used,2023-06-17 22:17:23
evt_00106617,usr_0001922,acc_001188,recipe_browse,dessert,used,2023-08-02 13:48:55
evt_00154558,usr_0002808,acc_001742,recipe_browse,dinner,used,2023-08-21 20:30:43
evt_00050363,usr_0000938,acc_000587,grocery_sync,,blocked,2023-04-17 08:01:55
evt_00098175,usr_0001780,acc_001101,meal_swap,dinner,used,2024-03-21 08:58:27
evt_00035628,usr_0000647,acc_000406,dietary_filter,,used,2024-04-26 14:50:16
evt_00070855,usr_0001276,acc_000798,recipe_browse,breakfast,used,2023-12-02 22:56:37
evt_00089063,usr_0001596,acc_000990,meal_swap,breakfast,used,2024-03-10 13:19:57
evt_00099385,usr_0001795,acc_001111,recipe_browse,dinner,used,2023-11-10 07:48:40
evt_00050743,usr_0000954,acc_000594,recipe_browse,dinner,used,2024-01-15 14:54:43
evt_00034159,usr_0000624,acc_000393,dietary_filter,,used,2023-06-23 11:10:31
evt_00139030,usr_0002538,acc_001571,nutritional_info,,used,2023-11-04 13:26:35
